exp_rep, bfly, algo, time, preprocess_time, iterations
2, fces, 2036216761942.79, 28.27, 0.00, 34916
2, fces, 2031687946431.36, 28.87, 0.00, 35712
2, fces, 2032352011293.68, 29.47, 0.00, 36517
2, fces, 2035199250088.52, 30.07, 0.00, 37269
2, fces, 2029895397267.43, 30.67, 0.00, 38052
2, fces, 2030560162288.39, 31.27, 0.00, 38833
2, fces, 2032054636308.07, 31.87, 0.00, 39630
2, fces, 2036782085539.28, 32.48, 0.00, 40408
2, fces, 2037715013203.35, 33.09, 0.00, 41224
2, fces, 2043302955345.05, 33.70, 0.00, 41980
2, fces, 2048616701170.98, 34.31, 0.00, 42730
2, fces, 2050408365991.98, 34.92, 0.00, 43490
2, fces, 2050283837658.29, 35.53, 0.00, 44227
2, fces, 2047725173619.14, 36.14, 0.00, 45047
2, fces, 2048629400875.48, 36.75, 0.00, 45787
2, fces, 2046661630570.65, 37.36, 0.00, 46541
2, fces, 2053442501542.93, 37.97, 0.00, 47290
2, fces, 2049036759874.33, 38.58, 0.00, 48068
2, fces, 2041092890065.54, 39.19, 0.00, 48863
2, fces, 2037009838478.92, 39.80, 0.00, 49671
2, fces, 2042163653752.21, 40.41, 0.00, 50447
2, fces, 2042137143697.12, 41.02, 0.00, 51213
2, fces, 2041257641560.20, 41.63, 0.00, 52031
2, fces, 2042148946144.55, 42.24, 0.00, 52825
2, fces, 2044074071442.04, 42.85, 0.00, 53589
2, fces, 2044387013661.60, 43.46, 0.00, 54372
2, fces, 2041488939853.50, 44.07, 0.00, 55176
2, fces, 2047383205418.70, 44.68, 0.00, 55993
2, fces, 2045330542155.70, 45.29, 0.00, 56799
2, fces, 2043965194346.61, 45.90, 0.00, 57597
2, fces, 2044191799698.34, 46.51, 0.00, 58393
2, fces, 2045123230425.67, 47.12, 0.00, 59195
2, fces, 2045122599520.32, 47.73, 0.00, 60002
2, fces, 2043999102854.78, 48.34, 0.00, 60818
2, fces, 2049265478744.36, 48.95, 0.00, 61597
2, fces, 2049773256989.78, 49.56, 0.00, 62362
2, fces, 2048428402595.70, 50.17, 0.00, 63156
2, fces, 2047215445433.62, 50.78, 0.00, 63964
2, fces, 2043980430453.81, 51.39, 0.00, 64776
2, fces, 2043815445700.76, 52.00, 0.00, 65557
2, fces, 2039712712010.31, 52.61, 0.00, 66387
2, fces, 2039014812053.19, 53.22, 0.00, 67188
2, fces, 2036103034882.52, 53.83, 0.00, 68028
2, fces, 2033750272323.94, 54.44, 0.00, 68869
2, fces, 2032342194347.16, 55.05, 0.00, 69647
2, fces, 2033194474098.26, 55.66, 0.00, 70376
2, fces, 2031569744536.63, 56.27, 0.00, 71135
2, fces, 2029804317852.78, 56.88, 0.00, 71877
2, fces, 2033340818017.52, 57.49, 0.00, 72593
2, fces, 2035292091717.26, 58.10, 0.00, 73297
2, fces, 2033661756187.53, 58.71, 0.00, 74041
2, fces, 2029556368053.22, 59.32, 0.00, 74783
2, fces, 2031119611930.40, 59.93, 0.00, 75510
3, fces, 890630243362.04, 0.01, 0.00, 11
3, fces, 2046043230542.90, 0.62, 0.00, 715
3, fces, 2067563094106.71, 1.23, 0.00, 1422
3, fces, 2036448219926.40, 1.84, 0.00, 2138
3, fces, 2127925039168.61, 2.45, 0.00, 2847
3, fces, 2077827988748.94, 3.06, 0.00, 3565
3, fces, 2087674144598.84, 3.67, 0.00, 4292
3, fces, 2082189663670.66, 4.27, 0.00, 4985
3, fces, 2064384932171.92, 4.87, 0.00, 5697
3, fces, 2054955745243.64, 5.47, 0.00, 6448
3, fces, 2041142248478.17, 6.07, 0.00, 7229
3, fces, 2038188960713.27, 6.67, 0.00, 7984
3, fces, 2032144102938.56, 7.27, 0.00, 8742
3, fces, 2021676390397.96, 7.87, 0.00, 9475
3, fces, 2022268747030.02, 8.47, 0.00, 10212
3, fces, 2012725208006.85, 9.07, 0.00, 10919
3, fces, 2029611417274.02, 9.67, 0.00, 11621
3, fces, 2019646557719.55, 10.27, 0.00, 12311
3, fces, 2032370939999.30, 10.87, 0.00, 13017
3, fces, 2021914800692.03, 11.47, 0.00, 13755
3, fces, 2019340700074.95, 12.07, 0.00, 14506
3, fces, 2015214127965.56, 12.67, 0.00, 15281
3, fces, 2023298879858.59, 13.27, 0.00, 16083
3, fces, 2029735462729.89, 13.87, 0.00, 16839
3, fces, 2032085670171.24, 14.47, 0.00, 17664
3, fces, 2040168690740.32, 15.07, 0.00, 18425
3, fces, 2037752551815.20, 15.67, 0.00, 19216
3, fces, 2038709032340.36, 16.27, 0.00, 19999
3, fces, 2034546592026.90, 16.87, 0.00, 20778
3, fces, 2037323952525.64, 17.47, 0.00, 21561
3, fces, 2038452327975.89, 18.07, 0.00, 22336
3, fces, 2040826431503.59, 18.67, 0.00, 23122
3, fces, 2029248661644.89, 19.27, 0.00, 23866
3, fces, 2034462694381.60, 19.87, 0.00, 24577
3, fces, 2032491492104.89, 20.47, 0.00, 25320
3, fces, 2028417342146.33, 21.07, 0.00, 26066
3, fces, 2018630087251.71, 21.67, 0.00, 26846
3, fces, 2017212364583.73, 22.27, 0.00, 27604
3, fces, 2022347379883.72, 22.87, 0.00, 28349
3, fces, 2026786720856.72, 23.47, 0.00, 29101
3, fces, 2030557806274.29, 24.07, 0.00, 29891
3, fces, 2026990101908.75, 24.67, 0.00, 30683
3, fces, 2036394382425.77, 25.27, 0.00, 31471
3, fces, 2043405563778.20, 25.87, 0.00, 32245
3, fces, 2047637034378.20, 26.47, 0.00, 33016
3, fces, 2051145867343.89, 27.07, 0.00, 33801
3, fces, 2052984303919.70, 27.67, 0.00, 34556
3, fces, 2053215005607.30, 28.27, 0.00, 35327
3, fces, 2051463117514.59, 28.87, 0.00, 36107
3, fces, 2051050993787.27, 29.47, 0.00, 36879
3, fces, 2054212820191.75, 30.07, 0.00, 37645
3, fces, 2053715284043.60, 30.67, 0.00, 38418
3, fces, 2053198905143.95, 31.27, 0.00, 39142
3, fces, 2047232523278.69, 31.87, 0.00, 39922
3, fces, 2046954469120.80, 32.48, 0.00, 40704
3, fces, 2044139815340.53, 33.09, 0.00, 41482
3, fces, 2042016431152.64, 33.70, 0.00, 42237
3, fces, 2035534746476.93, 34.31, 0.00, 43021
3, fces, 2036076377091.46, 34.92, 0.00, 43773
3, fces, 2035309159977.11, 35.53, 0.00, 44549
3, fces, 2032440947954.62, 36.14, 0.00, 45336
3, fces, 2030510057197.44, 36.75, 0.00, 46143
3, fces, 2031664665331.46, 37.36, 0.00, 46952
3, fces, 2031840276525.49, 37.97, 0.00, 47779
3, fces, 2027808872966.54, 38.58, 0.00, 48573
3, fces, 2022414200679.39, 39.19, 0.00, 49385
3, fces, 2025028974910.01, 39.80, 0.00, 50210
3, fces, 2021480329687.44, 40.41, 0.00, 51029
3, fces, 2022748581591.84, 41.02, 0.00, 51845
3, fces, 2019071427401.23, 41.63, 0.00, 52634
3, fces, 2016043336539.62, 42.24, 0.00, 53489
3, fces, 2013306893084.79, 42.85, 0.00, 54306
3, fces, 2010267778699.11, 43.46, 0.00, 55127
3, fces, 2015384266407.20, 44.07, 0.00, 55911
3, fces, 2011678832760.23, 44.68, 0.00, 56685
3, fces, 2014441099727.16, 45.29, 0.00, 57421
3, fces, 2015748974237.87, 45.90, 0.00, 58212
3, fces, 2015304294854.82, 46.51, 0.00, 59030
3, fces, 2015588304241.79, 47.12, 0.00, 59815
3, fces, 2013086701233.61, 47.73, 0.00, 60629
3, fces, 2014325533446.60, 48.34, 0.00, 61438
3, fces, 2011084535793.67, 48.95, 0.00, 62237
3, fces, 2009300741952.39, 49.56, 0.00, 63044
3, fces, 2009283186810.47, 50.17, 0.00, 63859
3, fces, 2012017634079.59, 50.78, 0.00, 64649
3, fces, 2011507256595.73, 51.39, 0.00, 65405
3, fces, 2010256613259.80, 52.00, 0.00, 66151
3, fces, 2010218299338.17, 52.61, 0.00, 66876
3, fces, 2010233604664.11, 53.22, 0.00, 67604
3, fces, 2010614156049.88, 53.83, 0.00, 68348
3, fces, 2009081107572.84, 54.44, 0.00, 69085
3, fces, 2011701215595.57, 55.05, 0.00, 69764
3, fces, 2008175526344.68, 55.66, 0.00, 70491
3, fces, 2007208123361.11, 56.27, 0.00, 71221
3, fces, 2006354871009.28, 56.88, 0.00, 71997
3, fces, 2005102555358.10, 57.49, 0.00, 72711
3, fces, 2007220480269.34, 58.10, 0.00, 73422
3, fces, 2008144767660.77, 58.71, 0.00, 74146
3, fces, 2010506102644.79, 59.32, 0.00, 74853
3, fces, 2012515493031.90, 59.93, 0.00, 75558
4, fces, 956107037710.88, 0.01, 0.00, 13
4, fces, 1877134893089.45, 0.62, 0.00, 758
4, fces, 1943469399701.79, 1.23, 0.00, 1515
4, fces, 1938628134974.46, 1.84, 0.00, 2315
4, fces, 1949467192597.33, 2.45, 0.00, 3072
4, fces, 2004484943288.59, 3.06, 0.00, 3824
4, fces, 2025955397559.57, 3.67, 0.00, 4549
4, fces, 2044245085792.49, 4.27, 0.00, 5264
4, fces, 2054764060921.65, 4.87, 0.00, 5993
4, fces, 2041462303879.30, 5.47, 0.00, 6674
4, fces, 2032796534665.42, 6.07, 0.00, 7387
4, fces, 2039779179992.96, 6.67, 0.00, 8089
4, fces, 2041831217745.09, 7.27, 0.00, 8833
4, fces, 2049601028194.78, 7.87, 0.00, 9562
4, fces, 2053194628563.92, 8.47, 0.00, 10347
4, fces, 2064606581277.89, 9.07, 0.00, 11153
4, fces, 2063621639815.96, 9.67, 0.00, 11964
4, fces, 2054492107424.26, 10.27, 0.00, 12814
4, fces, 2058227132305.59, 10.87, 0.00, 13597
4, fces, 2044820720645.10, 11.47, 0.00, 14379
4, fces, 2042727604534.07, 12.07, 0.00, 15152
4, fces, 2051833764933.92, 12.67, 0.00, 15935
4, fces, 2057865346475.82, 13.27, 0.00, 16660
4, fces, 2042750954688.66, 13.87, 0.00, 17430
4, fces, 2049229687751.11, 14.47, 0.00, 18172
4, fces, 2054932422207.91, 15.07, 0.00, 18905
4, fces, 2056283793701.18, 15.67, 0.00, 19645
4, fces, 2062981447565.69, 16.27, 0.00, 20394
4, fces, 2063902320014.32, 16.87, 0.00, 21121
4, fces, 2063522685068.05, 17.47, 0.00, 21912
4, fces, 2060481427472.96, 18.07, 0.00, 22673
4, fces, 2059891486753.04, 18.67, 0.00, 23406
4, fces, 2061235595958.70, 19.27, 0.00, 24183
4, fces, 2074138364859.01, 19.87, 0.00, 24965
4, fces, 2074392684180.60, 20.47, 0.00, 25754
4, fces, 2079773802333.37, 21.07, 0.00, 26537
4, fces, 2081963861984.43, 21.67, 0.00, 27326
4, fces, 2078710437320.23, 22.27, 0.00, 28117
4, fces, 2078735341966.90, 22.87, 0.00, 28913
4, fces, 2078248548925.18, 23.47, 0.00, 29692
4, fces, 2080948052785.08, 24.07, 0.00, 30497
4, fces, 2084070767098.62, 24.67, 0.00, 31233
4, fces, 2085086114360.82, 25.27, 0.00, 31995
4, fces, 2079860546719.35, 25.87, 0.00, 32762
4, fces, 2075945716244.82, 26.47, 0.00, 33527
4, fces, 2076002051589.93, 27.07, 0.00, 34277
4, fces, 2072997282398.52, 27.67, 0.00, 35049
4, fces, 2065996059838.05, 28.27, 0.00, 35825
4, fces, 2065500577420.09, 28.87, 0.00, 36579
4, fces, 2073257739981.19, 29.47, 0.00, 37314
4, fces, 2075645691881.54, 30.07, 0.00, 38036
4, fces, 2074470081876.57, 30.67, 0.00, 38803
4, fces, 2069001128514.52, 31.27, 0.00, 39576
4, fces, 2075368077651.81, 31.87, 0.00, 40322
4, fces, 2072929869058.34, 32.48, 0.00, 41148
4, fces, 2063194510458.60, 33.09, 0.00, 41958
4, fces, 2061764970027.87, 33.70, 0.00, 42728
4, fces, 2055817648433.03, 34.31, 0.00, 43556
4, fces, 2057012404095.87, 34.92, 0.00, 44337
4, fces, 2055852691553.28, 35.53, 0.00, 45145
4, fces, 2055880192083.20, 36.14, 0.00, 45964
4, fces, 2054357313731.20, 36.75, 0.00, 46761
4, fces, 2054582628370.73, 37.36, 0.00, 47581
4, fces, 2054686982130.77, 37.97, 0.00, 48383
4, fces, 2049912229725.27, 38.58, 0.00, 49216
4, fces, 2052654621728.85, 39.19, 0.00, 49982
4, fces, 2050566573946.72, 39.80, 0.00, 50824
4, fces, 2055195745778.63, 40.41, 0.00, 51582
4, fces, 2052296032992.87, 41.02, 0.00, 52364
4, fces, 2057406097871.77, 41.63, 0.00, 53184
4, fces, 2055540884226.32, 42.24, 0.00, 54029
4, fces, 2053646844971.96, 42.85, 0.00, 54863
4, fces, 2056063751263.96, 43.46, 0.00, 55630
4, fces, 2052819007258.46, 44.07, 0.00, 56449
4, fces, 2050212807032.48, 44.68, 0.00, 57284
