exp_rep, bfly, algo, time, preprocess_time, iterations
1, ps, 100832009431875.82, 58.10, 73.07, 12871076
1, ps, 100840797626227.54, 58.71, 73.07, 13019651
1, ps, 100874358546177.78, 59.32, 73.07, 13164912
1, ps, 100878905483136.15, 59.93, 73.07, 13317811
2, ps, 100842565924254.55, 0.01, 0.00, 1375
2, ps, 99414686671070.57, 0.62, 0.00, 141879
2, ps, 100259837342875.57, 1.23, 0.00, 266972
2, ps, 101016282459006.95, 1.84, 0.00, 417823
2, ps, 100511119769017.43, 2.45, 0.00, 548383
2, ps, 100409376072707.63, 3.06, 0.00, 703276
2, ps, 100724627820075.39, 3.67, 0.00, 840837
2, ps, 100709169063036.46, 4.27, 0.00, 981583
2, ps, 100816669474973.67, 4.87, 0.00, 1104481
2, ps, 100822521490718.17, 5.47, 0.00, 1253435
2, ps, 100659904019571.83, 6.07, 0.00, 1380522
2, ps, 100731207599939.50, 6.67, 0.00, 1527086
2, ps, 100609420209663.67, 7.27, 0.00, 1664160
2, ps, 100571615180319.39, 7.87, 0.00, 1801368
2, ps, 100618402446555.35, 8.47, 0.00, 1940295
2, ps, 100629406476989.44, 9.07, 0.00, 2074248
2, ps, 100596292215110.43, 9.67, 0.00, 2207127
2, ps, 100763512580511.70, 10.27, 0.00, 2338845
2, ps, 100819756807071.15, 10.87, 0.00, 2470493
2, ps, 100958523611175.36, 11.47, 0.00, 2598765
2, ps, 100838628337878.98, 12.07, 0.00, 2749058
2, ps, 100930173835464.99, 12.67, 0.00, 2880348
2, ps, 101007428372942.47, 13.27, 0.00, 3013813
2, ps, 101031813988268.68, 13.87, 0.00, 3150635
2, ps, 100962715592648.01, 14.47, 0.00, 3276647
2, ps, 100981402525177.06, 15.07, 0.00, 3394110
2, ps, 101076681227162.85, 15.67, 0.00, 3518706
2, ps, 100991305312365.92, 16.27, 0.00, 3633000
2, ps, 100984130652868.49, 16.87, 0.00, 3748271
2, ps, 101075149921717.77, 17.47, 0.00, 3863397
2, ps, 101062931161030.12, 18.07, 0.00, 3989312
2, ps, 101003584463988.33, 18.67, 0.00, 4114432
2, ps, 100995256972999.28, 19.27, 0.00, 4233547
2, ps, 101017631855189.46, 19.87, 0.00, 4343412
2, ps, 101005591970397.11, 20.47, 0.00, 4447954
2, ps, 101009328419687.54, 21.07, 0.00, 4543718
2, ps, 100930407072939.43, 21.67, 0.00, 4647902
2, ps, 100965199357954.93, 22.27, 0.00, 4743608
2, ps, 100970057792569.27, 22.87, 0.00, 4843104
2, ps, 100979189235256.03, 23.47, 0.00, 4944712
2, ps, 101026670117008.77, 24.07, 0.00, 5061163
2, ps, 101026284115287.28, 24.67, 0.00, 5184617
2, ps, 101066836086721.47, 25.27, 0.00, 5316392
2, ps, 101107426516372.93, 25.87, 0.00, 5447969
2, ps, 101081345565968.59, 26.47, 0.00, 5595737
