exp_rep, bfly, algo, time, iterations
7, fes, 2156184267154.04, 2.45, 3536
7, fes, 2077863275039.62, 3.06, 4410
7, fes, 2026713810096.52, 3.67, 5300
7, fes, 2034824837263.87, 4.27, 6184
7, fes, 2029683699912.62, 4.87, 7058
7, fes, 2026556986170.08, 5.47, 7951
7, fes, 2039880019720.26, 6.07, 8846
7, fes, 2015299064910.21, 6.67, 9720
7, fes, 2036463237960.50, 7.27, 10590
7, fes, 2033364654183.01, 7.87, 11517
7, fes, 2042425937999.79, 8.47, 12409
7, fes, 2032878919184.16, 9.07, 13288
7, fes, 2014121684790.15, 9.67, 14208
7, fes, 2006198664122.79, 10.27, 15085
7, fes, 1996954083812.74, 10.87, 15980
7, fes, 2001530904086.91, 11.47, 16866
7, fes, 2004719638628.39, 12.07, 17723
7, fes, 1989030839183.94, 12.67, 18578
7, fes, 1994952261454.50, 13.27, 19377
7, fes, 1990712788805.79, 13.87, 20172
7, fes, 2006331595750.86, 14.47, 20972
7, fes, 2009987529512.23, 15.07, 21783
7, fes, 2008625674865.92, 15.67, 22554
7, fes, 2002053951824.64, 16.27, 23336
7, fes, 2016629157708.44, 16.87, 24108
7, fes, 2011096224433.12, 17.47, 24892
7, fes, 2008385693608.98, 18.07, 25693
7, fes, 2018884912361.38, 18.67, 26492
7, fes, 2018879298197.53, 19.27, 27271
7, fes, 2018532357216.26, 19.87, 28073
7, fes, 2022859234312.84, 20.47, 28841
7, fes, 2014200398003.17, 21.07, 29650
7, fes, 2010895719448.31, 21.67, 30420
7, fes, 2005464614256.44, 22.27, 31206
7, fes, 2011612122275.95, 22.87, 32014
7, fes, 2013571083581.39, 23.47, 32811
7, fes, 2016432679442.93, 24.07, 33625
7, fes, 2013862066895.98, 24.67, 34468
7, fes, 2015062252558.29, 25.27, 35321
7, fes, 2012719796233.29, 25.87, 36199
7, fes, 2013251584730.69, 26.47, 37058
7, fes, 2008246160494.20, 27.07, 37938
7, fes, 2010925329115.00, 27.67, 38806
7, fes, 2008316190581.17, 28.27, 39699
7, fes, 2009564284239.82, 28.87, 40576
7, fes, 2014360886407.09, 29.47, 41436
7, fes, 2012617843199.75, 30.07, 42289
7, fes, 2011414509811.99, 30.67, 43158
7, fes, 2005067551583.03, 31.27, 44047
7, fes, 2006938352019.66, 31.87, 44918
7, fes, 2001884997017.52, 32.48, 45842
7, fes, 2007612128571.20, 33.09, 46756
7, fes, 2000192855324.61, 33.70, 47686
7, fes, 2005460091760.71, 34.31, 48579
7, fes, 2006187403927.92, 34.92, 49491
7, fes, 2008475473432.16, 35.53, 50395
7, fes, 2014384100060.40, 36.14, 51291
7, fes, 2015428529762.30, 36.75, 52209
7, fes, 2014427121911.75, 37.36, 53117
7, fes, 2018510630300.46, 37.97, 54042
7, fes, 2019988241356.35, 38.58, 54926
7, fes, 2019538044495.24, 39.19, 55801
7, fes, 2016851819503.62, 39.80, 56670
7, fes, 2014574172926.70, 40.41, 57537
7, fes, 2012818428259.48, 41.02, 58389
7, fes, 2008996298083.67, 41.63, 59227
7, fes, 2013293140682.62, 42.24, 60058
7, fes, 2013411887277.11, 42.85, 60931
7, fes, 2014807570998.05, 43.46, 61778
7, fes, 2011060167544.66, 44.07, 62628
7, fes, 2009308717365.68, 44.68, 63465
7, fes, 2010127925804.07, 45.29, 64313
7, fes, 2014198345874.30, 45.90, 65155
7, fes, 2015533131086.34, 46.51, 65989
7, fes, 2018056733492.10, 47.12, 66831
7, fes, 2018910856622.37, 47.73, 67688
7, fes, 2019725719917.87, 48.34, 68531
7, fes, 2018405555473.83, 48.95, 69337
7, fes, 2019011913693.11, 49.56, 70154
7, fes, 2018292777869.38, 50.17, 70982
7, fes, 2016887134146.48, 50.78, 71799
7, fes, 2015968779144.59, 51.39, 72604
7, fes, 2021321540324.97, 52.00, 73425
7, fes, 2021308552750.96, 52.61, 74261
7, fes, 2018733797230.85, 53.22, 75087
7, fes, 2019886974260.78, 53.83, 75949
7, fes, 2019069038422.40, 54.44, 76811
7, fes, 2022202538486.46, 55.05, 77701
7, fes, 2019704695323.32, 55.66, 78588
7, fes, 2016512302563.22, 56.27, 79476
7, fes, 2015570627714.14, 56.88, 80350
7, fes, 2017213088970.01, 57.49, 81252
7, fes, 2018750226477.97, 58.10, 82145
7, fes, 2018252993177.93, 58.71, 83023
7, fes, 2016360411309.43, 59.32, 83926
7, fes, 2014069751295.22, 59.93, 84812
8, fes, 1645574704184.11, 0.01, 14
8, fes, 2182891956493.20, 0.62, 896
8, fes, 1930303784091.04, 1.23, 1788
8, fes, 2069894938524.53, 1.84, 2680
8, fes, 2008068992608.43, 2.45, 3588
8, fes, 2006063347798.64, 3.06, 4495
8, fes, 1990274361218.72, 3.67, 5384
8, fes, 2008769542275.07, 4.27, 6251
8, fes, 2037588513272.80, 4.87, 7144
8, fes, 2094378907325.92, 5.47, 8009
8, fes, 2068838504441.05, 6.07, 8879
8, fes, 2070217922846.93, 6.67, 9762
8, fes, 2032255336606.14, 7.27, 10648
8, fes, 2047177516420.53, 7.87, 11535
8, fes, 2041078605176.12, 8.47, 12457
8, fes, 2043219169428.09, 9.07, 13345
8, fes, 2022371729033.62, 9.67, 14230
8, fes, 2005669105976.75, 10.27, 15143
8, fes, 1992333027256.38, 10.87, 16039
8, fes, 2011418379438.55, 11.47, 16920
8, fes, 2003633525852.12, 12.07, 17785
8, fes, 2008429992089.05, 12.67, 18600
8, fes, 2018925069240.13, 13.27, 19429
8, fes, 2041692531497.51, 13.87, 20247
8, fes, 2024148199818.89, 14.47, 21047
8, fes, 2023848985828.25, 15.07, 21823
8, fes, 2031493545136.31, 15.67, 22586
8, fes, 2019897463209.73, 16.27, 23392
8, fes, 2025743812691.29, 16.87, 24167
8, fes, 2022143910360.22, 17.47, 24955
8, fes, 2016684181206.17, 18.07, 25731
8, fes, 2024990049223.84, 18.67, 26508
8, fes, 2030707286781.34, 19.27, 27288
8, fes, 2033093828834.25, 19.87, 28075
8, fes, 2040437636041.37, 20.47, 28882
8, fes, 2041048939302.36, 21.07, 29641
8, fes, 2032163365403.63, 21.67, 30428
8, fes, 2035893585124.33, 22.27, 31217
8, fes, 2039969605003.45, 22.87, 31997
8, fes, 2043861027331.74, 23.47, 32769
8, fes, 2043341475677.67, 24.07, 33585
8, fes, 2040709617347.04, 24.67, 34422
8, fes, 2037909947896.61, 25.27, 35314
8, fes, 2038579481278.06, 25.87, 36194
8, fes, 2037117234561.25, 26.47, 37050
8, fes, 2032423943174.50, 27.07, 37943
8, fes, 2029558348411.67, 27.67, 38843
8, fes, 2028568961659.55, 28.27, 39750
8, fes, 2025863685544.49, 28.87, 40632
8, fes, 2029643343977.98, 29.47, 41489
8, fes, 2028503567886.94, 30.07, 42347
8, fes, 2023578082835.96, 30.67, 43225
8, fes, 2020879944368.59, 31.27, 44108
8, fes, 2019023429785.30, 31.87, 45003
8, fes, 2021349628269.08, 32.48, 45906
8, fes, 2021695313260.22, 33.09, 46831
8, fes, 2023611221991.88, 33.70, 47766
8, fes, 2025061944756.19, 34.31, 48702
8, fes, 2025808947336.96, 34.92, 49603
8, fes, 2029862616096.39, 35.53, 50509
8, fes, 2025357355560.13, 36.14, 51431
8, fes, 2021483080261.73, 36.75, 52337
8, fes, 2014708976675.17, 37.36, 53252
8, fes, 2007907085131.14, 37.97, 54154
8, fes, 2007954922810.71, 38.58, 55072
8, fes, 2006797451441.73, 39.19, 55952
8, fes, 2008320123603.87, 39.80, 56825
8, fes, 2018681244300.90, 40.41, 57674
8, fes, 2024315721744.38, 41.02, 58504
8, fes, 2020899422093.50, 41.63, 59356
8, fes, 2024055260310.34, 42.24, 60161
8, fes, 2022102769982.40, 42.85, 61024
8, fes, 2024597890239.10, 43.46, 61871
8, fes, 2023826557730.31, 44.07, 62703
8, fes, 2023068208032.77, 44.68, 63530
8, fes, 2022816140456.76, 45.29, 64379
8, fes, 2025443482510.63, 45.90, 65209
8, fes, 2021382698311.80, 46.51, 66065
8, fes, 2022959248794.07, 47.12, 66926
8, fes, 2019351506392.06, 47.73, 67772
8, fes, 2020753115435.42, 48.34, 68580
8, fes, 2022841408918.54, 48.95, 69417
8, fes, 2022804388638.04, 49.56, 70261
8, fes, 2021085051579.98, 50.17, 71094
8, fes, 2020056601076.45, 50.78, 71900
8, fes, 2017008470481.15, 51.39, 72731
8, fes, 2016869995348.59, 52.00, 73560
8, fes, 2017679658822.36, 52.61, 74420
8, fes, 2015317064650.04, 53.22, 75251
8, fes, 2014586915343.47, 53.83, 76108
8, fes, 2012439415346.76, 54.44, 76988
8, fes, 2014792522358.47, 55.05, 77859
8, fes, 2012556168827.57, 55.66, 78736
8, fes, 2008724265598.11, 56.27, 79623
8, fes, 2007073190984.29, 56.88, 80499
8, fes, 2008406218410.02, 57.49, 81379
8, fes, 2005819040370.54, 58.10, 82263
8, fes, 2005814218795.11, 58.71, 83135
8, fes, 2007857254037.76, 59.32, 84024
8, fes, 2008406885152.14, 59.93, 84908
9, fes, 1608019975923.10, 0.01, 18
9, fes, 2008601990330.59, 0.62, 884
9, fes, 2098224353487.79, 1.23, 1777
9, fes, 2070677640102.68, 1.84, 2682
9, fes, 1947474700966.82, 2.45, 3584
9, fes, 2006477669626.38, 3.06, 4470
9, fes, 2004002731101.75, 3.67, 5370
9, fes, 2044388171571.37, 4.27, 6254
9, fes, 2061199421945.21, 4.87, 7128
9, fes, 2033959535172.17, 5.47, 8012
9, fes, 2026277508446.81, 6.07, 8880
9, fes, 2010015905500.70, 6.67, 9768
9, fes, 2067389567147.05, 7.27, 10647
9, fes, 2088408656719.89, 7.87, 11527
9, fes, 2101071114183.70, 8.47, 12448
9, fes, 2078686308368.59, 9.07, 13354
9, fes, 2096412774073.72, 9.67, 14248
9, fes, 2107509752522.78, 10.27, 15147
9, fes, 2108968008839.39, 10.87, 16037
9, fes, 2109411672131.11, 11.47, 16917
9, fes, 2114285062739.68, 12.07, 17775
9, fes, 2106224321684.93, 12.67, 18614
9, fes, 2090431564069.45, 13.27, 19443
9, fes, 2091493337802.94, 13.87, 20230
9, fes, 2092526555419.28, 14.47, 20989
9, fes, 2085917290034.73, 15.07, 21791
9, fes, 2072592422864.38, 15.67, 22590
9, fes, 2066654995793.40, 16.27, 23393
9, fes, 2084511429184.58, 16.87, 24162
9, fes, 2087170640877.44, 17.47, 24956
9, fes, 2084440069053.81, 18.07, 25738
9, fes, 2079294624936.54, 18.67, 26509
9, fes, 2077828622623.34, 19.27, 27300
9, fes, 2080456547986.64, 19.87, 28073
9, fes, 2086336891187.15, 20.47, 28855
9, fes, 2080571050331.85, 21.07, 29623
9, fes, 2078266622421.22, 21.67, 30425
9, fes, 2083826063219.15, 22.27, 31195
9, fes, 2083450990761.62, 22.87, 31979
9, fes, 2077541476207.39, 23.47, 32757
9, fes, 2073731321163.21, 24.07, 33568
9, fes, 2073813209382.74, 24.67, 34441
9, fes, 2081652642632.21, 25.27, 35305
9, fes, 2077484555850.29, 25.87, 36162
9, fes, 2084504312463.09, 26.47, 37049
9, fes, 2080397681474.72, 27.07, 37971
9, fes, 2081267229495.66, 27.67, 38841
9, fes, 2082810536436.21, 28.27, 39734
9, fes, 2079719087833.36, 28.87, 40643
9, fes, 2070408288799.94, 29.47, 41519
9, fes, 2069502136056.95, 30.07, 42389
9, fes, 2069193812959.31, 30.67, 43237
9, fes, 2067397213614.49, 31.27, 44125
9, fes, 2062626203671.17, 31.87, 45018
9, fes, 2064820505449.59, 32.48, 45910
9, fes, 2062005426608.81, 33.09, 46821
9, fes, 2060442079519.03, 33.70, 47756
9, fes, 2057657994692.45, 34.31, 48677
9, fes, 2055740220130.77, 34.92, 49593
9, fes, 2058644442320.93, 35.53, 50494
9, fes, 2061278655456.89, 36.14, 51397
9, fes, 2064282134395.91, 36.75, 52294
9, fes, 2063307120187.91, 37.36, 53179
9, fes, 2059885067770.59, 37.97, 54101
9, fes, 2055062986786.88, 38.58, 54997
9, fes, 2055022229841.84, 39.19, 55872
9, fes, 2053165240047.77, 39.80, 56744
9, fes, 2055255727207.26, 40.41, 57628
9, fes, 2057785713153.40, 41.02, 58475
9, fes, 2053876986406.05, 41.63, 59342
9, fes, 2049907078136.09, 42.24, 60173
9, fes, 2052152749949.22, 42.85, 60996
9, fes, 2050114257972.75, 43.46, 61834
9, fes, 2046227824199.96, 44.07, 62690
9, fes, 2047705177647.19, 44.68, 63517
9, fes, 2050393172353.60, 45.29, 64364
9, fes, 2052225088281.09, 45.90, 65202
9, fes, 2053088900253.24, 46.51, 66058
9, fes, 2053301746651.05, 47.12, 66891
9, fes, 2050085571892.44, 47.73, 67731
9, fes, 2049212471440.46, 48.34, 68565
9, fes, 2048199499949.85, 48.95, 69388
9, fes, 2048190257856.45, 49.56, 70198
9, fes, 2049006121317.95, 50.17, 70998
9, fes, 2050436575659.65, 50.78, 71842
9, fes, 2048866039811.30, 51.39, 72666
9, fes, 2046124449556.93, 52.00, 73497
9, fes, 2043758059919.08, 52.61, 74344
9, fes, 2043909321447.71, 53.22, 75192
9, fes, 2043064759730.75, 53.83, 76026
9, fes, 2042451776603.11, 54.44, 76892
9, fes, 2043815786366.44, 55.05, 77782
9, fes, 2045240771210.18, 55.66, 78638
9, fes, 2047994425250.67, 56.27, 79533
9, fes, 2051974986809.06, 56.88, 80429
9, fes, 2050236500064.57, 57.49, 81324
9, fes, 2050871663492.77, 58.10, 82227
9, fes, 2048422882535.01, 58.71, 83126
9, fes, 2049261806388.45, 59.32, 84006
9, fes, 2052289399979.89, 59.93, 84902
10, fes, 437021058178.52, 0.01, 14
10, fes, 1853123240623.07, 0.62, 903
10, fes, 2028802400616.24, 1.23, 1788
10, fes, 2026393467830.23, 1.84, 2666
10, fes, 2080344236794.06, 2.45, 3538
10, fes, 2061329524452.77, 3.06, 4421
10, fes, 2041230326897.22, 3.67, 5307
10, fes, 2067489941571.48, 4.27, 6163
10, fes, 2071392978951.63, 4.87, 7032
10, fes, 2103600378025.32, 5.47, 7918
10, fes, 2140272093175.19, 6.07, 8794
10, fes, 2120525188313.30, 6.67, 9701
10, fes, 2089212455556.91, 7.27, 10570
10, fes, 2084553783420.49, 7.87, 11476
10, fes, 2096259765842.52, 8.47, 12381
10, fes, 2084739473439.32, 9.07, 13247
10, fes, 2084622514026.30, 9.67, 14123
10, fes, 2072946153452.82, 10.27, 14989
10, fes, 2081764770892.05, 10.87, 15871
10, fes, 2077630387570.29, 11.47, 16741
10, fes, 2081483151677.02, 12.07, 17582
10, fes, 2075950180530.34, 12.67, 18410
10, fes, 2075317579202.07, 13.27, 19216
10, fes, 2067788668077.22, 13.87, 20053
10, fes, 2058391789961.11, 14.47, 20861
10, fes, 2047195527703.90, 15.07, 21669
10, fes, 2048962257061.77, 15.67, 22487
10, fes, 2040041489311.88, 16.27, 23276
10, fes, 2035488958261.46, 16.87, 24058
10, fes, 2046916340429.55, 17.47, 24843
10, fes, 2045588278464.49, 18.07, 25607
10, fes, 2039901769074.15, 18.67, 26388
10, fes, 2034955950622.13, 19.27, 27179
10, fes, 2032658496783.55, 19.87, 27966
10, fes, 2036528181447.04, 20.47, 28738
10, fes, 2038001013496.68, 21.07, 29499
10, fes, 2028705602367.93, 21.67, 30279
10, fes, 2037388880182.55, 22.27, 31055
10, fes, 2038767774209.82, 22.87, 31844
10, fes, 2039009273610.41, 23.47, 32659
10, fes, 2049142811877.05, 24.07, 33470
10, fes, 2049100305037.97, 24.67, 34338
10, fes, 2051139758862.54, 25.27, 35170
10, fes, 2050781544159.66, 25.87, 36059
10, fes, 2057605516440.06, 26.47, 36945
10, fes, 2053313985807.44, 27.07, 37853
10, fes, 2047793027497.59, 27.67, 38791
10, fes, 2047079427709.95, 28.27, 39661
10, fes, 2045763452851.51, 28.87, 40538
10, fes, 2045700743600.12, 29.47, 41399
10, fes, 2042512344373.06, 30.07, 42267
10, fes, 2043660863004.39, 30.67, 43143
10, fes, 2050482784058.67, 31.27, 44032
10, fes, 2070439405158.50, 31.87, 44922
10, fes, 2064653743787.10, 32.48, 45810
10, fes, 2065856617386.98, 33.09, 46691
10, fes, 2064257074484.77, 33.70, 47612
10, fes, 2061767659062.78, 34.31, 48542
10, fes, 2060233077988.40, 34.92, 49452
10, fes, 2056110069857.10, 35.53, 50383
10, fes, 2052741082996.30, 36.14, 51278
10, fes, 2048741659441.19, 36.75, 52194
10, fes, 2047454040818.72, 37.36, 53122
10, fes, 2056878839878.62, 37.97, 53968
10, fes, 2053647710189.48, 38.58, 54883
10, fes, 2051328136176.59, 39.19, 55753
10, fes, 2055727121904.99, 39.80, 56604
10, fes, 2048867434446.54, 40.41, 57461
10, fes, 2047849295567.72, 41.02, 58293
10, fes, 2050734867244.50, 41.63, 59127
10, fes, 2049101940592.78, 42.24, 59964
10, fes, 2051285195442.33, 42.85, 60790
10, fes, 2052542357875.79, 43.46, 61630
10, fes, 2048333407660.99, 44.07, 62459
10, fes, 2047517897973.03, 44.68, 63317
10, fes, 2046518128995.95, 45.29, 64144
10, fes, 2047328625400.57, 45.90, 65024
10, fes, 2047676247178.43, 46.51, 65871
10, fes, 2044170683550.98, 47.12, 66725
10, fes, 2043937492204.18, 47.73, 67559
10, fes, 2042632868607.25, 48.34, 68419
10, fes, 2040606311705.51, 48.95, 69238
10, fes, 2040829576595.99, 49.56, 70072
10, fes, 2036342328783.54, 50.17, 70882
10, fes, 2036253980553.35, 50.78, 71686
10, fes, 2034540325398.25, 51.39, 72508
10, fes, 2031180505145.42, 52.00, 73331
10, fes, 2030616566387.64, 52.61, 74174
10, fes, 2032309301921.72, 53.22, 75030
10, fes, 2034713334668.93, 53.83, 75893
10, fes, 2034671607513.19, 54.44, 76751
10, fes, 2031787930438.83, 55.05, 77649
10, fes, 2030245569936.09, 55.66, 78509
10, fes, 2027801456796.18, 56.27, 79385
10, fes, 2028478163865.76, 56.88, 80254
10, fes, 2027199156541.10, 57.49, 81152
10, fes, 2033261216471.76, 58.10, 82024
10, fes, 2032833336174.54, 58.71, 82890
10, fes, 2034241624299.14, 59.32, 83756
10, fes, 2036771467662.79, 59.93, 84622
11, fes, 854769944612.99, 0.01, 15
11, fes, 1842811123548.69, 0.62, 893
11, fes, 1869669914662.31, 1.23, 1792
11, fes, 1848435178497.54, 1.84, 2656
11, fes, 1872856827115.14, 2.45, 3550
11, fes, 1871957688349.99, 3.06, 4432
11, fes, 1881603503045.01, 3.67, 5334
11, fes, 1930112396876.42, 4.27, 6207
11, fes, 1947919798272.32, 4.87, 7086
11, fes, 1936589794963.78, 5.47, 7973
11, fes, 1938793461238.42, 6.07, 8859
11, fes, 1918145683044.72, 6.67, 9754
11, fes, 1909713212905.00, 7.27, 10669
11, fes, 1928827529732.61, 7.87, 11563
11, fes, 1945603510292.14, 8.47, 12447
11, fes, 1966568439581.43, 9.07, 13322
11, fes, 1965986368269.76, 9.67, 14201
11, fes, 1973603401576.80, 10.27, 15069
11, fes, 1968593333258.01, 10.87, 15953
11, fes, 1975010285587.68, 11.47, 16835
11, fes, 1988805919629.74, 12.07, 17672
11, fes, 1976366296431.03, 12.67, 18502
11, fes, 1986011230459.78, 13.27, 19334
11, fes, 1993435201778.93, 13.87, 20117
11, fes, 1993569673243.29, 14.47, 20918
11, fes, 1978483055198.51, 15.07, 21724
11, fes, 1981168888516.83, 15.67, 22535
11, fes, 1986333605633.89, 16.27, 23328
11, fes, 1988772265516.30, 16.87, 24103
11, fes, 1994771302782.35, 17.47, 24891
11, fes, 2001294925009.14, 18.07, 25663
11, fes, 2000741004307.07, 18.67, 26425
11, fes, 2004047080499.05, 19.27, 27204
11, fes, 2001626080800.50, 19.87, 27982
11, fes, 1999120321686.35, 20.47, 28755
11, fes, 2002240637846.98, 21.07, 29521
11, fes, 1997358864711.53, 21.67, 30337
11, fes, 1992262038895.30, 22.27, 31104
11, fes, 1993179376966.42, 22.87, 31907
11, fes, 1991601515748.08, 23.47, 32695
11, fes, 1998786731801.08, 24.07, 33522
11, fes, 1999213342857.50, 24.67, 34351
11, fes, 2001663671928.70, 25.27, 35217
11, fes, 2004329917915.39, 25.87, 36077
11, fes, 2014532297935.68, 26.47, 36952
11, fes, 2013334235667.24, 27.07, 37841
11, fes, 2015421071313.39, 27.67, 38717
11, fes, 2022452813017.88, 28.27, 39596
11, fes, 2025828892380.16, 28.87, 40475
11, fes, 2028110010459.56, 29.47, 41350
11, fes, 2026036871711.19, 30.07, 42205
11, fes, 2028971703427.97, 30.67, 43073
11, fes, 2024162217716.84, 31.27, 43965
11, fes, 2020834333405.29, 31.87, 44868
11, fes, 2016163192233.13, 32.48, 45749
11, fes, 2017652326388.02, 33.09, 46661
11, fes, 2022468908723.15, 33.70, 47552
11, fes, 2025377270073.97, 34.31, 48449
11, fes, 2022387770211.14, 34.92, 49356
11, fes, 2027924447313.37, 35.53, 50261
11, fes, 2031491151144.56, 36.14, 51159
11, fes, 2027121331853.73, 36.75, 52069
11, fes, 2022892781206.75, 37.36, 52952
11, fes, 2023669300888.14, 37.97, 53849
11, fes, 2023732672159.03, 38.58, 54732
11, fes, 2023051404682.71, 39.19, 55620
11, fes, 2024859779467.48, 39.80, 56485
11, fes, 2022049123135.71, 40.41, 57323
11, fes, 2028024544240.54, 41.02, 58179
11, fes, 2026832664267.49, 41.63, 59001
11, fes, 2023306652015.63, 42.24, 59830
11, fes, 2023115815728.02, 42.85, 60671
11, fes, 2026301458579.71, 43.46, 61520
11, fes, 2026977053175.21, 44.07, 62362
11, fes, 2028898128502.40, 44.68, 63197
11, fes, 2027250755055.99, 45.29, 64059
11, fes, 2025946460428.06, 45.90, 64908
11, fes, 2027092867828.68, 46.51, 65767
11, fes, 2028027014743.33, 47.12, 66614
11, fes, 2025515539060.84, 47.73, 67444
11, fes, 2028216420418.33, 48.34, 68306
11, fes, 2030646652044.31, 48.95, 69110
11, fes, 2026929113318.68, 49.56, 69923
11, fes, 2028367704653.01, 50.17, 70748
11, fes, 2031350660614.87, 50.78, 71549
11, fes, 2028788786973.35, 51.39, 72388
11, fes, 2027020839616.71, 52.00, 73240
11, fes, 2028319022689.24, 52.61, 74080
11, fes, 2028575871236.68, 53.22, 74919
11, fes, 2028476128885.21, 53.83, 75779
11, fes, 2028914156235.63, 54.44, 76660
11, fes, 2023704235156.82, 55.05, 77527
11, fes, 2023383899448.02, 55.66, 78391
11, fes, 2025182926536.71, 56.27, 79273
11, fes, 2024096078811.56, 56.88, 80164
11, fes, 2023195156495.80, 57.49, 81040
11, fes, 2027519554525.94, 58.10, 81914
11, fes, 2031391804052.46, 58.71, 82781
11, fes, 2030324933900.18, 59.32, 83661
11, fes, 2028160073900.34, 59.93, 84562
12, fes, 1718163083187.87, 0.01, 14
12, fes, 1887932026907.97, 0.62, 926
12, fes, 1939071957993.67, 1.23, 1830
12, fes, 2013139725543.81, 1.84, 2707
12, fes, 2002664151490.36, 2.45, 3619
12, fes, 1947002448167.35, 3.06, 4535
12, fes, 1912209698055.46, 3.67, 5430
12, fes, 1966966643080.94, 4.27, 6317
12, fes, 1995478025639.34, 4.87, 7189
12, fes, 1999799935955.87, 5.47, 8071
12, fes, 2014511022866.72, 6.07, 8961
12, fes, 2015404840057.71, 6.67, 9826
12, fes, 2007949943783.00, 7.27, 10720
12, fes, 2018408044607.12, 7.87, 11600
12, fes, 2027884241520.21, 8.47, 12513
12, fes, 2030105522060.22, 9.07, 13387
12, fes, 2057004395321.96, 9.67, 14285
12, fes, 2053883451028.22, 10.27, 15151
12, fes, 2051322143904.34, 10.87, 16050
12, fes, 2040131475344.11, 11.47, 16928
12, fes, 2021952572482.24, 12.07, 17793
12, fes, 2026644382858.05, 12.67, 18615
12, fes, 2026374189207.68, 13.27, 19424
12, fes, 2028268912046.25, 13.87, 20242
12, fes, 2022305036826.87, 14.47, 21018
12, fes, 2017263985392.86, 15.07, 21815
12, fes, 2026433798274.64, 15.67, 22606
12, fes, 2015920956977.13, 16.27, 23406
12, fes, 2021451131689.02, 16.87, 24169
12, fes, 2010854131432.41, 17.47, 24959
12, fes, 2005189218599.23, 18.07, 25765
12, fes, 1998699544569.04, 18.67, 26547
12, fes, 1998072507944.44, 19.27, 27313
12, fes, 1995386184422.85, 19.87, 28095
12, fes, 1996352638054.95, 20.47, 28873
12, fes, 1993642186953.33, 21.07, 29678
12, fes, 1995056536176.36, 21.67, 30464
12, fes, 1993769742660.86, 22.27, 31271
12, fes, 1994410652655.67, 22.87, 32074
12, fes, 1998770058921.63, 23.47, 32891
12, fes, 2003915780974.73, 24.07, 33705
12, fes, 2003998327609.72, 24.67, 34525
12, fes, 2007636261574.58, 25.27, 35383
12, fes, 2007459868851.08, 25.87, 36255
12, fes, 2002494127661.53, 26.47, 37150
12, fes, 2013959114931.22, 27.07, 38027
12, fes, 2014505243523.38, 27.67, 38913
12, fes, 2014792453205.53, 28.27, 39804
12, fes, 2019702314929.59, 28.87, 40681
12, fes, 2021515567524.93, 29.47, 41565
12, fes, 2025123658229.33, 30.07, 42413
12, fes, 2020977687826.48, 30.67, 43287
12, fes, 2020493079524.66, 31.27, 44167
12, fes, 2024619821149.37, 31.87, 45049
12, fes, 2018598325730.74, 32.48, 45973
12, fes, 2015494559507.33, 33.09, 46879
12, fes, 2020803690367.84, 33.70, 47787
12, fes, 2022001512763.93, 34.31, 48696
12, fes, 2025034857600.85, 34.92, 49596
12, fes, 2021095368007.96, 35.53, 50527
12, fes, 2017713735887.29, 36.14, 51446
12, fes, 2019113098996.89, 36.75, 52358
12, fes, 2019053741939.03, 37.36, 53266
12, fes, 2015630027613.47, 37.97, 54172
12, fes, 2018118109103.19, 38.58, 55037
12, fes, 2016297779410.23, 39.19, 55916
12, fes, 2019664929411.60, 39.80, 56762
12, fes, 2019697095012.24, 40.41, 57605
12, fes, 2024173696470.03, 41.02, 58458
12, fes, 2027717021578.22, 41.63, 59273
12, fes, 2033193044297.75, 42.24, 60119
12, fes, 2035227268037.86, 42.85, 60949
12, fes, 2037148934445.09, 43.46, 61772
12, fes, 2038934523984.72, 44.07, 62626
12, fes, 2039850701845.04, 44.68, 63471
12, fes, 2044761523400.33, 45.29, 64292
12, fes, 2041428598378.67, 45.90, 65123
12, fes, 2041477063961.80, 46.51, 65992
12, fes, 2041817240703.36, 47.12, 66836
12, fes, 2037774557365.63, 47.73, 67670
12, fes, 2035983924587.84, 48.34, 68541
12, fes, 2038720029881.43, 48.95, 69352
12, fes, 2038566998966.19, 49.56, 70175
12, fes, 2035475934875.08, 50.17, 71006
12, fes, 2035610962153.70, 50.78, 71820
12, fes, 2033968557642.16, 51.39, 72650
12, fes, 2032753705954.09, 52.00, 73501
12, fes, 2032841814293.65, 52.61, 74337
12, fes, 2031853710387.20, 53.22, 75173
12, fes, 2029762318889.04, 53.83, 76026
12, fes, 2029853761923.04, 54.44, 76909
12, fes, 2029409463654.36, 55.05, 77768
12, fes, 2032041441288.68, 55.66, 78627
12, fes, 2030083659031.54, 56.27, 79524
12, fes, 2032773268886.31, 56.88, 80404
12, fes, 2029333979072.15, 57.49, 81308
12, fes, 2031210457328.08, 58.10, 82212
12, fes, 2032046375316.60, 58.71, 83092
12, fes, 2033684164164.87, 59.32, 83963
12, fes, 2032086792902.53, 59.93, 84844
13, fes, 2516324076081.17, 0.01, 14
13, fes, 2312087430096.14, 0.62, 895
13, fes, 2092989593285.23, 1.23, 1763
13, fes, 2002219981273.48, 1.84, 2662
13, fes, 1912303078998.52, 2.45, 3566
13, fes, 2009317472886.51, 3.06, 4451
13, fes, 1993426884415.21, 3.67, 5333
13, fes, 1987676306213.78, 4.27, 6223
13, fes, 2023265412645.92, 4.87, 7117
13, fes, 2044932835148.19, 5.47, 7978
13, fes, 2031264930071.84, 6.07, 8854
13, fes, 2069242566790.14, 6.67, 9735
