exp_rep, bfly, algo, time, iterations
7, fes, 98402701520469.31, 3.06, 2093
7, fes, 100721603478736.91, 3.67, 2510
7, fes, 100674026086771.50, 4.27, 2937
7, fes, 102799728131543.08, 4.87, 3364
7, fes, 102247139432085.88, 5.47, 3802
7, fes, 101103818902529.71, 6.07, 4250
7, fes, 100315308816907.97, 6.67, 4697
7, fes, 99844248748464.20, 7.27, 5149
7, fes, 99017627572729.16, 7.87, 5610
7, fes, 99601891468547.77, 8.47, 6072
7, fes, 100238216617288.50, 9.07, 6534
7, fes, 100205649406082.82, 9.67, 7004
7, fes, 100774972205441.12, 10.27, 7470
7, fes, 101320084589880.62, 10.87, 7942
7, fes, 102042523515296.94, 11.47, 8410
7, fes, 102112336528599.93, 12.07, 8877
7, fes, 101534094737473.26, 12.67, 9338
7, fes, 100909687186275.12, 13.27, 9790
7, fes, 101044081426035.09, 13.87, 10235
7, fes, 100476170667392.55, 14.47, 10673
7, fes, 100675635421838.28, 15.07, 11108
7, fes, 100640585463222.60, 15.67, 11537
7, fes, 100487231877074.08, 16.27, 11963
7, fes, 100953014886837.40, 16.87, 12387
7, fes, 100732924111215.75, 17.47, 12812
7, fes, 100863441752017.82, 18.07, 13233
7, fes, 100924526867630.47, 18.67, 13653
7, fes, 101107930326700.70, 19.27, 14065
7, fes, 100896779971850.15, 19.87, 14481
7, fes, 100771098172101.64, 20.47, 14896
7, fes, 100276016783156.43, 21.07, 15307
7, fes, 100460320114198.23, 21.67, 15724
7, fes, 100339743064596.11, 22.27, 16139
7, fes, 100446734027241.25, 22.87, 16547
7, fes, 100683131740890.16, 23.47, 16960
7, fes, 100831202657758.48, 24.07, 17370
7, fes, 100518750996481.69, 24.67, 17783
7, fes, 100335892132109.70, 25.27, 18193
7, fes, 100484833288146.66, 25.87, 18609
7, fes, 100273089551213.61, 26.47, 19022
7, fes, 100461896864745.05, 27.08, 19436
7, fes, 100252503033344.18, 27.68, 19855
7, fes, 100760230350819.05, 28.28, 20267
7, fes, 100957377447740.97, 28.88, 20677
7, fes, 100785883066308.84, 29.48, 21092
7, fes, 100757013064039.27, 30.08, 21503
7, fes, 100704873920211.51, 30.68, 21919
7, fes, 100740324504668.22, 31.28, 22327
7, fes, 100670035986072.93, 31.88, 22739
7, fes, 100629645101070.93, 32.49, 23155
7, fes, 100455158460643.58, 33.10, 23581
7, fes, 100581241801126.91, 33.71, 23990
7, fes, 100570470403978.73, 34.33, 24399
7, fes, 100598606176744.64, 34.94, 24797
7, fes, 100686510779437.32, 35.55, 25189
7, fes, 100405913703128.32, 36.16, 25588
7, fes, 100690380817323.11, 36.77, 25984
7, fes, 100812149368676.87, 37.38, 26388
7, fes, 100652775121919.16, 37.99, 26793
7, fes, 100686758348764.74, 38.60, 27208
7, fes, 100727685468231.55, 39.21, 27610
7, fes, 100831285460077.32, 39.82, 28010
7, fes, 100810069301546.70, 40.43, 28420
7, fes, 100800463637775.57, 41.04, 28826
7, fes, 100935959657293.55, 41.65, 29251
7, fes, 100803868861266.93, 42.26, 29679
7, fes, 100830166048918.81, 42.87, 30124
7, fes, 100688167456511.87, 43.48, 30571
7, fes, 100623665074138.86, 44.09, 31031
7, fes, 100575958719376.26, 44.70, 31498
7, fes, 100581123696932.46, 45.31, 31960
7, fes, 100798323179748.94, 45.92, 32435
7, fes, 100748221781911.61, 46.53, 32910
7, fes, 100736578753772.19, 47.14, 33380
7, fes, 100692465562646.48, 47.75, 33866
7, fes, 100550989883208.92, 48.36, 34344
7, fes, 100592680468487.13, 48.97, 34819
7, fes, 100715575202518.80, 49.58, 35274
7, fes, 100842172259868.17, 50.19, 35729
7, fes, 100600658270517.03, 50.80, 36177
7, fes, 100640552073259.54, 51.41, 36617
7, fes, 100790410821055.63, 52.02, 37049
7, fes, 100845155505754.85, 52.63, 37486
7, fes, 100872289609171.04, 53.24, 37913
7, fes, 100975224448961.32, 53.85, 38342
7, fes, 101125669435496.21, 54.46, 38767
7, fes, 101241267216295.31, 55.07, 39195
7, fes, 101330395504793.70, 55.68, 39619
7, fes, 101442595878008.81, 56.29, 40047
7, fes, 101437245968434.70, 56.90, 40473
7, fes, 101551154254902.05, 57.51, 40893
7, fes, 101577987301055.73, 58.12, 41322
7, fes, 101656794885813.44, 58.73, 41751
7, fes, 101592457636982.77, 59.34, 42172
7, fes, 101616260954867.55, 59.95, 42592
8, fes, 213826340591861.34, 0.01, 5
8, fes, 87394015447650.05, 0.62, 420
8, fes, 89232169558386.02, 1.23, 839
8, fes, 93907094902797.84, 1.84, 1258
8, fes, 100001261414927.75, 2.45, 1673
8, fes, 99600213412225.88, 3.06, 2091
8, fes, 98604797264094.06, 3.67, 2511
8, fes, 98848940274446.49, 4.27, 2924
8, fes, 101121879523773.67, 4.87, 3327
8, fes, 101685236190038.24, 5.47, 3736
8, fes, 100642708024723.88, 6.07, 4144
8, fes, 100097585971531.72, 6.67, 4549
8, fes, 99469608460528.40, 7.27, 4955
8, fes, 99444826106027.09, 7.87, 5366
8, fes, 99788308851969.24, 8.47, 5784
8, fes, 99904508313705.55, 9.07, 6215
8, fes, 100363267162702.01, 9.67, 6648
8, fes, 99974245136817.13, 10.27, 7096
8, fes, 100060016917549.94, 10.87, 7554
8, fes, 100379865029576.26, 11.47, 8006
8, fes, 102550337965193.58, 12.07, 8467
8, fes, 102464841010710.95, 12.67, 8932
8, fes, 102644683685521.64, 13.27, 9395
8, fes, 102144098444260.71, 13.87, 9861
8, fes, 102356548376072.96, 14.47, 10332
8, fes, 102255157942209.05, 15.07, 10805
8, fes, 102207099208898.10, 15.67, 11274
8, fes, 102301354626206.01, 16.27, 11745
8, fes, 102197585186783.98, 16.87, 12196
8, fes, 102756567897955.21, 17.47, 12644
8, fes, 102627407139166.76, 18.07, 13083
8, fes, 102642694296235.69, 18.67, 13521
8, fes, 102756544147909.25, 19.27, 13952
8, fes, 102888681033888.16, 19.87, 14378
8, fes, 102790657365988.91, 20.47, 14814
8, fes, 102845632277748.66, 21.07, 15238
8, fes, 102757265680020.98, 21.67, 15658
8, fes, 102650608479356.18, 22.27, 16083
8, fes, 102608116990258.53, 22.87, 16499
8, fes, 102802809746774.02, 23.47, 16918
8, fes, 102612816579184.92, 24.07, 17334
8, fes, 103046643249773.03, 24.67, 17747
8, fes, 102932882797720.90, 25.27, 18165
8, fes, 102626994906712.75, 25.87, 18579
8, fes, 102738631559256.66, 26.47, 18984
8, fes, 102868341241722.34, 27.07, 19397
8, fes, 102816773409408.06, 27.67, 19813
8, fes, 103027268183277.79, 28.27, 20222
8, fes, 103027110377113.01, 28.87, 20633
8, fes, 103185208087535.96, 29.47, 21045
8, fes, 102902668080617.99, 30.07, 21462
8, fes, 102752203406851.03, 30.67, 21875
8, fes, 102395673004200.21, 31.27, 22286
8, fes, 102510042411902.10, 31.87, 22704
8, fes, 102284686251170.85, 32.48, 23130
8, fes, 102212821677496.91, 33.09, 23546
8, fes, 102055907807947.52, 33.70, 23966
8, fes, 102282887794344.11, 34.31, 24387
8, fes, 102275338567666.68, 34.92, 24808
8, fes, 102201269021150.62, 35.53, 25222
8, fes, 102349273634308.67, 36.14, 25650
8, fes, 102708368494566.01, 36.75, 26070
8, fes, 103002439657058.23, 37.36, 26485
8, fes, 102909775293289.83, 37.98, 26899
8, fes, 102947098801585.72, 38.59, 27296
8, fes, 102946926212518.73, 39.20, 27690
8, fes, 102849939896652.16, 39.81, 28093
8, fes, 102931515557979.48, 40.42, 28493
8, fes, 103012018863658.12, 41.03, 28893
8, fes, 102811099507274.74, 41.64, 29295
8, fes, 103083359639936.69, 42.25, 29695
8, fes, 103205780684724.29, 42.86, 30097
8, fes, 102959286177207.32, 43.47, 30506
8, fes, 102903461993166.62, 44.08, 30910
8, fes, 102900785315111.82, 44.69, 31318
8, fes, 102881566740062.55, 45.30, 31733
8, fes, 102746302648474.27, 45.91, 32164
8, fes, 102621408637290.16, 46.52, 32599
8, fes, 102550133047905.80, 47.13, 33045
8, fes, 102683444579178.59, 47.74, 33506
8, fes, 102571304007586.36, 48.35, 33963
8, fes, 102466615368724.22, 48.96, 34432
8, fes, 102386742372520.86, 49.57, 34901
8, fes, 102363757164189.61, 50.18, 35369
8, fes, 102449692296259.75, 50.79, 35844
8, fes, 102413774437223.59, 51.40, 36319
8, fes, 102421432463130.07, 52.01, 36794
8, fes, 102370428864231.52, 52.62, 37287
8, fes, 102352275091655.62, 53.23, 37749
8, fes, 102323657731259.66, 53.84, 38208
8, fes, 102288894131765.07, 54.45, 38662
8, fes, 102374373281097.38, 55.06, 39108
8, fes, 102403193047519.56, 55.67, 39547
8, fes, 102528886135082.13, 56.28, 39981
8, fes, 102493896909154.98, 56.89, 40413
8, fes, 102515811244035.60, 57.50, 40848
8, fes, 102374712359040.91, 58.11, 41268
8, fes, 102373767204953.70, 58.72, 41697
8, fes, 102305056598462.14, 59.33, 42119
8, fes, 102129221561522.53, 59.94, 42551
9, fes, 141729915217208.72, 0.01, 4
9, fes, 94621446678806.32, 0.62, 429
9, fes, 99901997900147.66, 1.23, 855
9, fes, 99173340997087.93, 1.84, 1283
9, fes, 101478012386625.16, 2.45, 1710
9, fes, 101388002025439.78, 3.06, 2131
9, fes, 100853406999888.64, 3.67, 2553
9, fes, 99947920222421.84, 4.27, 2962
9, fes, 100044086067146.63, 4.87, 3378
9, fes, 102065144188673.07, 5.47, 3791
9, fes, 101596516183577.87, 6.07, 4207
9, fes, 100081241925834.06, 6.67, 4614
9, fes, 99936345653793.61, 7.27, 5025
9, fes, 99211994767086.34, 7.87, 5438
9, fes, 99286007488765.83, 8.47, 5846
9, fes, 99506569394307.32, 9.07, 6257
9, fes, 99350402832946.57, 9.67, 6675
9, fes, 100110206480266.65, 10.27, 7078
9, fes, 99893844850259.79, 10.87, 7491
9, fes, 100012388018461.96, 11.47, 7907
9, fes, 100005161588317.47, 12.07, 8312
9, fes, 99973883013223.01, 12.67, 8743
9, fes, 100160177171008.09, 13.27, 9175
9, fes, 99887213942446.72, 13.87, 9622
9, fes, 99719518973426.23, 14.47, 10072
9, fes, 99786284613278.12, 15.07, 10517
9, fes, 99567855301296.23, 15.67, 10971
9, fes, 99582323930648.57, 16.27, 11433
9, fes, 99349931115684.19, 16.87, 11893
9, fes, 100269860970556.03, 17.47, 12359
9, fes, 100319677729107.12, 18.07, 12829
9, fes, 100174435238406.43, 18.67, 13301
9, fes, 100188623510049.07, 19.27, 13769
9, fes, 100394073195617.77, 19.87, 14241
9, fes, 100747009617562.54, 20.47, 14703
9, fes, 100775854158610.73, 21.07, 15155
9, fes, 101077220049638.21, 21.67, 15598
9, fes, 101006297610839.81, 22.27, 16043
9, fes, 101409844334883.95, 22.87, 16477
9, fes, 101372562644782.78, 23.47, 16910
9, fes, 101541995858785.49, 24.07, 17348
9, fes, 101657079977729.59, 24.67, 17778
9, fes, 101539469374184.85, 25.27, 18198
9, fes, 101642357843724.83, 25.87, 18623
9, fes, 101613716136644.63, 26.47, 19049
9, fes, 101611244608076.06, 27.07, 19463
9, fes, 101734695718873.96, 27.67, 19879
9, fes, 101525535792096.05, 28.27, 20300
9, fes, 101433185529477.95, 28.87, 20721
9, fes, 101536019500249.48, 29.47, 21134
9, fes, 101199434833868.92, 30.07, 21554
9, fes, 101379098154321.67, 30.67, 21962
9, fes, 101555391674267.35, 31.27, 22369
9, fes, 101577510691191.38, 31.87, 22784
9, fes, 101493239076348.57, 32.48, 23207
9, fes, 101611187693655.35, 33.09, 23624
9, fes, 101310521425096.08, 33.70, 24043
9, fes, 101495645266806.47, 34.31, 24462
9, fes, 101513454496488.51, 34.92, 24883
9, fes, 101535618863658.79, 35.53, 25305
9, fes, 101290340570596.48, 36.14, 25723
9, fes, 101537762590215.24, 36.75, 26143
9, fes, 101549395110058.25, 37.36, 26562
9, fes, 101579128089208.94, 37.97, 26983
9, fes, 101568465121741.18, 38.58, 27395
9, fes, 101715761018149.48, 39.19, 27814
9, fes, 101752262994230.55, 39.80, 28228
9, fes, 101707719819925.81, 40.41, 28649
9, fes, 102082768566355.55, 41.02, 29071
9, fes, 102125100550681.31, 41.63, 29490
9, fes, 102160091591639.30, 42.24, 29894
9, fes, 102224249998403.38, 42.85, 30295
9, fes, 102212797494936.09, 43.46, 30685
9, fes, 102119330712641.24, 44.07, 31081
9, fes, 101966628293230.41, 44.68, 31481
9, fes, 101822903188908.39, 45.29, 31886
9, fes, 101762860784410.91, 45.90, 32282
9, fes, 101653616387874.64, 46.51, 32685
9, fes, 101752339904054.24, 47.12, 33091
9, fes, 101857624572491.39, 47.73, 33492
9, fes, 101815703412769.51, 48.34, 33898
9, fes, 101779399859790.17, 48.95, 34302
9, fes, 101891492288427.48, 49.56, 34725
9, fes, 101758366380459.79, 50.17, 35156
9, fes, 101712343076943.55, 50.78, 35596
9, fes, 102007649842988.64, 51.39, 36040
9, fes, 102034516866989.70, 52.00, 36493
9, fes, 101948782115698.33, 52.61, 36960
9, fes, 101902190181400.82, 53.22, 37425
9, fes, 101984571875068.84, 53.83, 37896
9, fes, 101947317602198.61, 54.44, 38376
9, fes, 102081467112383.25, 55.05, 38854
9, fes, 102322566564517.70, 55.66, 39330
9, fes, 102301127604937.61, 56.27, 39811
9, fes, 102321631969287.56, 56.88, 40280
9, fes, 102495226009140.51, 57.49, 40731
9, fes, 102453990784531.72, 58.10, 41189
9, fes, 102481296542637.76, 58.71, 41635
9, fes, 102465682477362.06, 59.32, 42073
9, fes, 102453607467163.98, 59.93, 42511
10, fes, 184043346367516.77, 0.01, 4
10, fes, 100309405980090.84, 0.62, 436
10, fes, 105283119892680.66, 1.23, 861
10, fes, 105115271260917.88, 1.84, 1292
10, fes, 104889510212685.66, 2.45, 1724
10, fes, 103128346533180.08, 3.06, 2155
10, fes, 105143515216825.28, 3.67, 2583
10, fes, 105248603920052.80, 4.27, 2999
10, fes, 105152786058693.60, 4.87, 3419
10, fes, 104445921068500.11, 5.47, 3837
10, fes, 103877240862043.62, 6.07, 4254
10, fes, 101525883555115.73, 6.67, 4671
10, fes, 101039064661736.17, 7.27, 5087
10, fes, 100697325088686.08, 7.87, 5500
10, fes, 100127254162307.00, 8.47, 5913
10, fes, 99142789200154.00, 9.07, 6325
10, fes, 99431317714463.87, 9.67, 6742
10, fes, 99811784136731.94, 10.27, 7153
10, fes, 100411249922124.60, 10.87, 7565
10, fes, 100729441834116.81, 11.47, 7977
10, fes, 101159729304006.87, 12.07, 8388
10, fes, 100631752366094.27, 12.67, 8796
10, fes, 100836945298384.47, 13.27, 9208
10, fes, 100932198801267.90, 13.87, 9615
10, fes, 100611268293607.83, 14.47, 10023
10, fes, 100549744296204.51, 15.07, 10429
10, fes, 100033603053197.09, 15.67, 10843
10, fes, 100429518794784.33, 16.27, 11256
10, fes, 100195867327152.95, 16.87, 11680
10, fes, 100178186183237.24, 17.47, 12115
10, fes, 100050174538025.51, 18.07, 12566
10, fes, 100253840589281.16, 18.67, 13013
10, fes, 99622818090898.74, 19.27, 13466
10, fes, 99422093444981.24, 19.87, 13925
10, fes, 99808515163372.07, 20.47, 14389
10, fes, 99960782534998.91, 21.07, 14848
10, fes, 99965695854833.50, 21.67, 15318
10, fes, 99817921412825.80, 22.27, 15781
10, fes, 99653939000326.82, 22.87, 16258
10, fes, 99912657803807.94, 23.47, 16724
10, fes, 99820868921563.05, 24.07, 17196
10, fes, 100416419047839.47, 24.67, 17651
10, fes, 100616575715453.07, 25.27, 18101
10, fes, 100954696831007.07, 25.87, 18540
10, fes, 101295636766318.89, 26.47, 18984
10, fes, 101259581289717.87, 27.07, 19421
10, fes, 101666781419899.50, 27.67, 19846
10, fes, 101610717074247.01, 28.27, 20277
10, fes, 101646572710832.34, 28.87, 20707
10, fes, 101634324747791.52, 29.47, 21132
10, fes, 101536567125668.60, 30.07, 21554
10, fes, 101521366974934.91, 30.67, 21977
10, fes, 101662645574334.09, 31.27, 22391
10, fes, 101717343376089.97, 31.87, 22812
10, fes, 101621933765345.22, 32.48, 23234
10, fes, 101747824858480.41, 33.09, 23649
10, fes, 101559496279852.88, 33.70, 24075
10, fes, 101368092884588.10, 34.31, 24497
10, fes, 101279141661161.13, 34.92, 24921
10, fes, 101138084298708.67, 35.53, 25336
10, fes, 101273992850201.66, 36.14, 25758
10, fes, 101253937907156.31, 36.75, 26175
10, fes, 101448799121827.00, 37.36, 26591
10, fes, 101377176096303.68, 37.97, 27009
10, fes, 101325638838603.17, 38.58, 27434
10, fes, 101371463580867.40, 39.19, 27851
10, fes, 101425327362324.02, 39.80, 28270
10, fes, 101403642228174.51, 40.41, 28698
10, fes, 101532768451419.26, 41.02, 29117
10, fes, 101549794842950.18, 41.63, 29534
10, fes, 101746692109377.32, 42.24, 29949
10, fes, 101711275680362.49, 42.85, 30374
10, fes, 101660215296049.92, 43.46, 30795
10, fes, 101608028440151.29, 44.07, 31212
10, fes, 101464440696064.08, 44.68, 31627
10, fes, 101547353778352.38, 45.29, 32041
10, fes, 101587286372012.12, 45.90, 32464
10, fes, 101734688560418.08, 46.51, 32871
10, fes, 101811512689929.49, 47.12, 33266
10, fes, 101844430971752.84, 47.73, 33662
10, fes, 101713335150616.45, 48.34, 34057
10, fes, 101667618681784.21, 48.95, 34450
10, fes, 101665179474828.42, 49.56, 34851
10, fes, 101761164556648.36, 50.17, 35248
10, fes, 101600810639964.94, 50.78, 35653
10, fes, 101653820172912.16, 51.39, 36052
10, fes, 101633940535874.46, 52.00, 36461
10, fes, 101572922745339.51, 52.61, 36866
10, fes, 101459394796605.87, 53.22, 37276
10, fes, 101460095522490.88, 53.83, 37693
10, fes, 101369851971851.69, 54.44, 38123
10, fes, 101618309954883.32, 55.05, 38573
10, fes, 101583311739846.13, 55.66, 39023
10, fes, 101602917187655.57, 56.27, 39475
10, fes, 101568671073096.06, 56.88, 39948
10, fes, 101458996651364.05, 57.49, 40412
10, fes, 101331584481134.19, 58.10, 40882
10, fes, 101413096748645.17, 58.71, 41356
10, fes, 101439983572714.59, 59.32, 41831
10, fes, 101389818300127.79, 59.93, 42310
11, fes, 95490256695442.72, 0.01, 5
11, fes, 91797489342851.85, 0.62, 488
11, fes, 92062406229800.33, 1.23, 949
11, fes, 95775018307048.40, 1.84, 1402
11, fes, 96305674816930.44, 2.45, 1851
11, fes, 96604965611536.64, 3.06, 2300
11, fes, 98377407240129.40, 3.67, 2740
11, fes, 99631246191532.25, 4.27, 3167
11, fes, 100563925215287.36, 4.87, 3593
11, fes, 100660039447389.28, 5.47, 4012
11, fes, 99097088995353.49, 6.07, 4436
11, fes, 99491506816022.58, 6.67, 4859
11, fes, 99660841269006.70, 7.27, 5276
11, fes, 100102546253103.52, 7.87, 5693
11, fes, 99918110759923.80, 8.47, 6117
11, fes, 99695059162052.59, 9.07, 6544
11, fes, 100548556754272.51, 9.67, 6960
11, fes, 100751997826539.15, 10.27, 7374
11, fes, 100867158491344.50, 10.87, 7793
11, fes, 101393734815292.70, 11.47, 8220
11, fes, 101503424174423.77, 12.07, 8631
11, fes, 101180713147323.24, 12.67, 9048
11, fes, 101274088576426.28, 13.27, 9460
11, fes, 101827945552277.05, 13.87, 9878
11, fes, 102130525981075.05, 14.47, 10293
11, fes, 102004943605872.88, 15.07, 10698
11, fes, 102313153831245.30, 15.67, 11107
11, fes, 101961544933634.87, 16.27, 11523
11, fes, 102346515853285.47, 16.87, 11938
11, fes, 102457138848959.46, 17.47, 12345
11, fes, 101884449484021.06, 18.07, 12756
11, fes, 101990958635367.28, 18.67, 13162
11, fes, 102188699061487.24, 19.27, 13567
11, fes, 101934843380145.83, 19.87, 13974
11, fes, 101938422767792.16, 20.47, 14390
11, fes, 101833099134177.32, 21.07, 14823
11, fes, 101612923964436.39, 21.67, 15259
11, fes, 101580816705722.54, 22.27, 15709
11, fes, 101490678897955.73, 22.87, 16160
11, fes, 102002425780170.88, 23.47, 16611
11, fes, 102038930639200.82, 24.07, 17068
11, fes, 102321658146095.37, 24.67, 17529
11, fes, 102256723921866.91, 25.27, 18002
11, fes, 102137666539388.58, 25.87, 18466
11, fes, 102291268022630.42, 26.47, 18938
11, fes, 102357959917640.92, 27.07, 19405
11, fes, 102352175560669.41, 27.67, 19887
11, fes, 102475249659552.97, 28.27, 20349
11, fes, 102265173695349.21, 28.87, 20805
11, fes, 102321147139630.52, 29.47, 21257
11, fes, 102267208169448.37, 30.07, 21695
11, fes, 102223807368004.31, 30.67, 22132
11, fes, 102161781371730.13, 31.27, 22565
11, fes, 102221800710896.63, 31.87, 23000
11, fes, 102168395211585.05, 32.48, 23432
11, fes, 102162689454245.82, 33.09, 23861
11, fes, 102319834460259.90, 33.70, 24290
11, fes, 102155019626549.94, 34.31, 24721
11, fes, 102151844140952.67, 34.92, 25151
11, fes, 102204119258567.02, 35.53, 25578
11, fes, 102063840824620.38, 36.14, 26004
11, fes, 101826631235085.34, 36.75, 26427
11, fes, 101788035196677.95, 37.36, 26848
11, fes, 102032623004837.52, 37.97, 27267
11, fes, 102079623834075.17, 38.58, 27685
11, fes, 102031910233689.80, 39.19, 28106
11, fes, 102106161793459.55, 39.80, 28527
11, fes, 102124326607796.46, 40.41, 28946
11, fes, 102027830321000.79, 41.02, 29367
11, fes, 102025900055067.41, 41.63, 29786
11, fes, 101908596376287.66, 42.24, 30205
11, fes, 102019686189034.13, 42.85, 30624
11, fes, 101947192598989.17, 43.46, 31053
11, fes, 102060854800184.80, 44.07, 31466
11, fes, 102031866194579.22, 44.68, 31887
11, fes, 101985755919862.48, 45.29, 32306
11, fes, 102026767332678.03, 45.90, 32730
11, fes, 102000422280242.07, 46.51, 33148
11, fes, 101980172144523.55, 47.12, 33567
11, fes, 102120435767635.74, 47.73, 33983
11, fes, 102134047834503.77, 48.34, 34401
11, fes, 102114537765280.30, 48.95, 34811
11, fes, 102025623183962.08, 49.56, 35231
11, fes, 101998161112790.44, 50.17, 35651
11, fes, 101861988278810.27, 50.78, 36046
11, fes, 101861196511526.40, 51.39, 36441
11, fes, 101902439521057.80, 52.01, 36836
11, fes, 101735985714770.42, 52.62, 37238
11, fes, 101764313542371.18, 53.23, 37639
11, fes, 101698452493758.16, 53.84, 38043
11, fes, 101575111503059.63, 54.45, 38442
11, fes, 101519734134844.23, 55.06, 38843
11, fes, 101644991688634.25, 55.67, 39254
11, fes, 101740812795977.48, 56.28, 39658
11, fes, 101688031016982.19, 56.89, 40068
11, fes, 101835352446442.14, 57.50, 40480
11, fes, 101874309970759.33, 58.11, 40905
11, fes, 101803630460216.23, 58.72, 41344
11, fes, 101832583030667.66, 59.33, 41790
11, fes, 101906613690780.78, 59.94, 42248
12, fes, 106101769445768.57, 0.01, 5
12, fes, 103901965948302.56, 0.62, 471
12, fes, 96371551658185.98, 1.23, 936
12, fes, 99168310973882.44, 1.84, 1404
12, fes, 98222620537805.13, 2.45, 1880
12, fes, 96637365280792.08, 3.06, 2364
12, fes, 97325659512548.74, 3.67, 2834
12, fes, 97688645460158.53, 4.27, 3305
12, fes, 97710502641830.81, 4.87, 3776
12, fes, 99501798572378.97, 5.47, 4222
12, fes, 99059065987718.13, 6.07, 4669
12, fes, 99330372724992.58, 6.67, 5110
12, fes, 99603494086310.04, 7.27, 5556
12, fes, 98854742888306.44, 7.87, 5986
12, fes, 99626695147591.96, 8.47, 6419
12, fes, 98993148387269.40, 9.07, 6840
12, fes, 99028238302668.66, 9.67, 7263
12, fes, 98115044502930.95, 10.27, 7688
12, fes, 98983083688999.70, 10.87, 8110
12, fes, 99687389790166.80, 11.47, 8530
12, fes, 99979413483905.45, 12.07, 8955
12, fes, 100097706230741.69, 12.67, 9378
12, fes, 99711876622477.04, 13.27, 9794
12, fes, 99515741722959.59, 13.87, 10213
12, fes, 99470261936971.57, 14.47, 10624
12, fes, 99723003897844.20, 15.07, 11039
12, fes, 99361508465040.89, 15.67, 11459
12, fes, 100031349539683.34, 16.27, 11876
12, fes, 100142592325290.59, 16.87, 12290
12, fes, 100879295382341.68, 17.47, 12700
12, fes, 100590781258513.43, 18.07, 13116
12, fes, 100502420516875.67, 18.67, 13521
12, fes, 100403120474243.97, 19.27, 13934
12, fes, 100266145056731.78, 19.87, 14340
12, fes, 99749892185166.58, 20.47, 14751
12, fes, 99632688452946.76, 21.07, 15162
12, fes, 99616194571916.44, 21.67, 15574
12, fes, 99793421919987.46, 22.27, 15988
12, fes, 100104587721793.96, 22.87, 16393
12, fes, 99547959800162.08, 23.47, 16805
12, fes, 100083418986981.13, 24.07, 17223
12, fes, 99821232792778.45, 24.67, 17646
12, fes, 99902534488170.94, 25.27, 18076
12, fes, 100121758232940.68, 25.87, 18521
12, fes, 100099862570949.69, 26.47, 18966
12, fes, 99968930044674.04, 27.07, 19414
12, fes, 100106458377122.33, 27.67, 19881
12, fes, 99934745545351.79, 28.27, 20337
12, fes, 99873155261872.36, 28.87, 20800
12, fes, 99891316385677.51, 29.47, 21267
12, fes, 99744678449224.00, 30.07, 21734
12, fes, 99962764045424.17, 30.67, 22209
12, fes, 99624451743308.47, 31.27, 22681
12, fes, 100100563720735.97, 31.87, 23151
12, fes, 100066923923621.56, 32.48, 23616
12, fes, 99972110452599.54, 33.09, 24077
12, fes, 100025322645327.24, 33.70, 24534
12, fes, 100152076827072.50, 34.31, 24982
12, fes, 100078794681355.19, 34.92, 25429
12, fes, 100114191575685.78, 35.53, 25871
12, fes, 99969019907012.32, 36.14, 26307
12, fes, 100087808616918.33, 36.75, 26748
12, fes, 99953325585183.21, 37.36, 27189
12, fes, 99778307393851.21, 37.97, 27615
12, fes, 99741054753209.63, 38.58, 28041
12, fes, 99688861610146.63, 39.19, 28469
12, fes, 99780844076546.45, 39.80, 28898
12, fes, 99961589733783.51, 40.41, 29320
12, fes, 100386779487216.40, 41.02, 29741
12, fes, 100697618401047.76, 41.63, 30157
12, fes, 100739697229216.06, 42.24, 30579
12, fes, 100761654950904.80, 42.85, 31000
12, fes, 100962968108181.75, 43.46, 31414
12, fes, 100950137165314.52, 44.07, 31837
12, fes, 100926516661018.73, 44.68, 32253
12, fes, 100910688506075.93, 45.29, 32669
12, fes, 100864180393286.78, 45.90, 33087
12, fes, 100865569083159.09, 46.51, 33510
12, fes, 100738929622866.61, 47.12, 33931
12, fes, 100726208427929.76, 47.73, 34362
12, fes, 100708641948178.21, 48.34, 34787
12, fes, 100640074305876.78, 48.95, 35208
12, fes, 100652519914894.65, 49.56, 35629
12, fes, 100446986341273.65, 50.17, 36049
12, fes, 100548147954545.35, 50.78, 36470
12, fes, 100588130878859.09, 51.39, 36888
12, fes, 100423524687366.78, 52.00, 37311
12, fes, 100253616486530.23, 52.61, 37723
12, fes, 100540287133358.15, 53.22, 38146
12, fes, 100498532572421.41, 53.83, 38565
12, fes, 100375971267608.17, 54.44, 38970
12, fes, 100307574701343.67, 55.05, 39363
12, fes, 100309013044598.50, 55.66, 39761
12, fes, 100291523954229.98, 56.27, 40160
12, fes, 100335616575662.83, 56.88, 40555
12, fes, 100186919297039.94, 57.49, 40958
12, fes, 100261825943098.25, 58.10, 41355
12, fes, 100311377980566.61, 58.71, 41759
12, fes, 100284723184549.75, 59.32, 42165
12, fes, 100257512850990.21, 59.93, 42574
13, fes, 83787613490068.81, 0.01, 5
13, fes, 110987956144513.99, 0.62, 416
13, fes, 109070311792558.30, 1.23, 826
13, fes, 111612985568790.80, 1.84, 1253
13, fes, 106181808846238.53, 2.45, 1684
13, fes, 104361250338481.39, 3.06, 2126
13, fes, 103338938917849.33, 3.67, 2579
13, fes, 101283573038684.52, 4.27, 3030
13, fes, 101438938164909.33, 4.87, 3488
13, fes, 103013463608089.61, 5.47, 3951
13, fes, 103024110187743.74, 6.07, 4414
13, fes, 102715100191195.34, 6.67, 4876
13, fes, 101553217942064.99, 7.27, 5343
