exp_rep, bfly, algo, time, preprocess_time, iterations
2, pcs, 2036198147996.64, 28.87, 0.00, 6785663
2, pcs, 2035875969031.11, 29.47, 0.00, 6926348
2, pcs, 2036004316553.97, 30.07, 0.00, 7078534
2, pcs, 2035675425441.67, 30.67, 0.00, 7219549
2, pcs, 2035819072440.86, 31.27, 0.00, 7352070
2, pcs, 2036164781543.15, 31.87, 0.00, 7489191
2, pcs, 2036300765998.30, 32.48, 0.00, 7629784
2, pcs, 2036196201168.07, 33.09, 0.00, 7768221
2, pcs, 2036213027375.50, 33.70, 0.00, 7893540
2, pcs, 2036320114050.17, 34.31, 0.00, 8015095
2, pcs, 2036360115995.85, 34.92, 0.00, 8156020
2, pcs, 2036466328838.55, 35.53, 0.00, 8281202
2, pcs, 2036719645528.70, 36.14, 0.00, 8421558
2, pcs, 2036573459241.53, 36.75, 0.00, 8569300
2, pcs, 2036486071031.48, 37.36, 0.00, 8718040
2, pcs, 2036668466923.97, 37.97, 0.00, 8850671
2, pcs, 2036695246738.92, 38.58, 0.00, 8994353
2, pcs, 2036704310233.43, 39.19, 0.00, 9130652
2, pcs, 2036733043333.73, 39.80, 0.00, 9276700
2, pcs, 2036859740124.70, 40.41, 0.00, 9412780
2, pcs, 2036784031173.88, 41.02, 0.00, 9562469
2, pcs, 2036775493654.56, 41.63, 0.00, 9716161
2, pcs, 2036904078564.87, 42.24, 0.00, 9858484
2, pcs, 2036911149348.59, 42.85, 0.00, 10006154
2, pcs, 2037006421230.18, 43.46, 0.00, 10148937
2, pcs, 2037065869938.08, 44.07, 0.00, 10280076
2, pcs, 2037040669502.63, 44.68, 0.00, 10416963
2, pcs, 2036934284487.23, 45.29, 0.00, 10560727
2, pcs, 2036926253703.75, 45.90, 0.00, 10715020
2, pcs, 2036847633433.54, 46.51, 0.00, 10852676
2, pcs, 2036908668434.54, 47.12, 0.00, 10979123
2, pcs, 2036877893641.37, 47.73, 0.00, 11106329
2, pcs, 2036749251986.16, 48.34, 0.00, 11244805
2, pcs, 2036934437313.36, 48.95, 0.00, 11389505
2, pcs, 2036949955370.81, 49.56, 0.00, 11545405
2, pcs, 2037051511644.30, 50.17, 0.00, 11685575
2, pcs, 2037054264816.42, 50.78, 0.00, 11835023
2, pcs, 2037031707248.84, 51.39, 0.00, 11985979
2, pcs, 2036976764304.76, 52.00, 0.00, 12134340
2, pcs, 2037090080461.42, 52.61, 0.00, 12274536
2, pcs, 2037115557762.39, 53.22, 0.00, 12426472
2, pcs, 2037016837528.49, 53.83, 0.00, 12563724
2, pcs, 2036901082967.88, 54.44, 0.00, 12713115
2, pcs, 2036991810036.21, 55.05, 0.00, 12863022
2, pcs, 2036981853492.12, 55.66, 0.00, 13001773
2, pcs, 2037075254124.72, 56.27, 0.00, 13160290
2, pcs, 2037042246917.38, 56.88, 0.00, 13305456
2, pcs, 2037069261002.80, 57.49, 0.00, 13440898
2, pcs, 2037052087503.84, 58.10, 0.00, 13589963
2, pcs, 2037037434870.09, 58.71, 0.00, 13727691
2, pcs, 2037117757537.52, 59.32, 0.00, 13865185
2, pcs, 2037238441149.79, 59.93, 0.00, 14009946
3, pcs, 2125639902033.84, 0.01, 0.00, 2549
3, pcs, 2045405972976.62, 0.62, 0.00, 146924
3, pcs, 2039890665140.94, 1.23, 0.00, 297115
3, pcs, 2044313615206.40, 1.84, 0.00, 439931
3, pcs, 2039872479516.29, 2.45, 0.00, 591425
3, pcs, 2037755509279.36, 3.06, 0.00, 725380
3, pcs, 2038953769359.52, 3.67, 0.00, 860227
3, pcs, 2037719709140.38, 4.27, 0.00, 1005449
3, pcs, 2037676969469.38, 4.87, 0.00, 1140989
3, pcs, 2037461006232.84, 5.47, 0.00, 1279795
3, pcs, 2036951652320.80, 6.07, 0.00, 1412349
3, pcs, 2035347082184.80, 6.67, 0.00, 1555394
3, pcs, 2035237846442.70, 7.27, 0.00, 1696125
3, pcs, 2035150989236.68, 7.87, 0.00, 1836279
3, pcs, 2035080566619.55, 8.47, 0.00, 1952454
3, pcs, 2036084400222.21, 9.07, 0.00, 2061793
3, pcs, 2035582967458.42, 9.67, 0.00, 2194121
3, pcs, 2035406526178.96, 10.27, 0.00, 2327362
3, pcs, 2034858323004.17, 10.87, 0.00, 2463860
3, pcs, 2035382542118.44, 11.47, 0.00, 2594043
3, pcs, 2035797691899.29, 12.07, 0.00, 2752842
3, pcs, 2035655416714.61, 12.67, 0.00, 2922064
3, pcs, 2035821510267.78, 13.27, 0.00, 3067621
3, pcs, 2035855127730.18, 13.87, 0.00, 3223480
3, pcs, 2036244905212.94, 14.47, 0.00, 3355767
3, pcs, 2036454978888.31, 15.07, 0.00, 3488840
3, pcs, 2036449706984.91, 15.67, 0.00, 3635171
3, pcs, 2035921482668.45, 16.27, 0.00, 3769519
3, pcs, 2036221760804.42, 16.87, 0.00, 3905456
3, pcs, 2036244580305.79, 17.47, 0.00, 4033980
3, pcs, 2036184887083.37, 18.07, 0.00, 4178570
3, pcs, 2035913596089.47, 18.67, 0.00, 4309079
3, pcs, 2035841688519.36, 19.27, 0.00, 4448710
3, pcs, 2035832693589.37, 19.87, 0.00, 4576341
3, pcs, 2035574786822.62, 20.47, 0.00, 4714949
3, pcs, 2035734643403.57, 21.07, 0.00, 4856066
3, pcs, 2036195657640.45, 21.67, 0.00, 5000768
3, pcs, 2036211161161.70, 22.27, 0.00, 5130581
3, pcs, 2036353710218.20, 22.87, 0.00, 5284556
3, pcs, 2036216452444.71, 23.47, 0.00, 5418462
3, pcs, 2035897404109.21, 24.07, 0.00, 5552251
3, pcs, 2035729554573.63, 24.67, 0.00, 5699927
