exp_rep, bfly, algo, time, preprocess_time, iterations
1, fces, 40718692304880.73, 57.50, 2187.81, 35933
1, fces, 40746954007901.34, 58.11, 2187.81, 36376
1, fces, 40747405078581.35, 58.72, 2187.81, 36817
1, fces, 40801522713638.30, 59.33, 2187.81, 37286
1, fces, 40824416414272.20, 59.94, 2187.81, 37767
2, fces, 45936293808378.08, 0.01, 0.00, 9
2, fces, 38934860381805.16, 0.62, 0.00, 497
2, fces, 40287124202314.64, 1.23, 0.00, 997
2, fces, 39488925050828.12, 1.84, 0.00, 1504
2, fces, 39415309629900.57, 2.45, 0.00, 2010
2, fces, 39615972765533.18, 3.06, 0.00, 2530
2, fces, 39983713948011.20, 3.67, 0.00, 3057
2, fces, 40189238225329.28, 4.27, 0.00, 3573
2, fces, 40501671757022.29, 4.87, 0.00, 4098
2, fces, 40709889362807.67, 5.47, 0.00, 4619
2, fces, 40353145110950.81, 6.07, 0.00, 5156
2, fces, 40413250163445.41, 6.67, 0.00, 5681
2, fces, 40205293009060.96, 7.27, 0.00, 6177
2, fces, 40382311112639.14, 7.87, 0.00, 6659
2, fces, 40290651752611.06, 8.47, 0.00, 7128
2, fces, 40291367441275.49, 9.07, 0.00, 7591
2, fces, 40175989380690.25, 9.67, 0.00, 8051
2, fces, 40132795850514.93, 10.27, 0.00, 8503
2, fces, 40008510295562.76, 10.87, 0.00, 8950
2, fces, 39809115646857.48, 11.47, 0.00, 9399
2, fces, 39904537113704.23, 12.07, 0.00, 9833
2, fces, 39904115207410.99, 12.67, 0.00, 10275
2, fces, 39927863829264.11, 13.27, 0.00, 10724
2, fces, 39965618261970.32, 13.87, 0.00, 11157
2, fces, 39951295060870.90, 14.47, 0.00, 11595
2, fces, 39915674945435.04, 15.07, 0.00, 12028
2, fces, 39822419587336.46, 15.67, 0.00, 12463
2, fces, 39852405785953.32, 16.27, 0.00, 12899
2, fces, 39954772015481.74, 16.87, 0.00, 13327
2, fces, 39951107209882.33, 17.47, 0.00, 13760
2, fces, 39916276280654.11, 18.07, 0.00, 14195
2, fces, 39984182124252.76, 18.67, 0.00, 14629
2, fces, 39914896993961.89, 19.27, 0.00, 15060
2, fces, 40005729265940.16, 19.87, 0.00, 15494
2, fces, 39888459897645.33, 20.47, 0.00, 15927
2, fces, 39958970580805.19, 21.07, 0.00, 16371
2, fces, 39985193837112.92, 21.67, 0.00, 16801
2, fces, 40003390465839.02, 22.27, 0.00, 17233
2, fces, 40026622834665.73, 22.87, 0.00, 17670
2, fces, 40022832915941.00, 23.47, 0.00, 18095
2, fces, 39991973110285.13, 24.07, 0.00, 18528
2, fces, 40029390713198.72, 24.67, 0.00, 18953
2, fces, 39983556171018.54, 25.27, 0.00, 19384
2, fces, 39987682354184.49, 25.87, 0.00, 19808
2, fces, 39995249915693.93, 26.47, 0.00, 20232
2, fces, 40060415824237.74, 27.07, 0.00, 20671
2, fces, 40066814562632.76, 27.67, 0.00, 21103
2, fces, 40083133117548.93, 28.27, 0.00, 21541
2, fces, 40070422995846.71, 28.87, 0.00, 21979
2, fces, 40033905272946.69, 29.47, 0.00, 22409
2, fces, 40023254841087.19, 30.07, 0.00, 22848
2, fces, 40146597408937.43, 30.67, 0.00, 23283
2, fces, 40171046726425.67, 31.27, 0.00, 23735
2, fces, 40225392168678.80, 31.87, 0.00, 24174
2, fces, 40277182410183.19, 32.48, 0.00, 24629
2, fces, 40350093623904.82, 33.09, 0.00, 25070
2, fces, 40377837713691.93, 33.70, 0.00, 25517
2, fces, 40455767999826.54, 34.31, 0.00, 25966
2, fces, 40457308227370.30, 34.92, 0.00, 26418
2, fces, 40406334609613.63, 35.53, 0.00, 26868
2, fces, 40393420378878.50, 36.14, 0.00, 27315
2, fces, 40396069148726.03, 36.75, 0.00, 27759
2, fces, 40360634028225.50, 37.36, 0.00, 28216
2, fces, 40384279402984.29, 37.97, 0.00, 28668
2, fces, 40360007856994.73, 38.58, 0.00, 29108
2, fces, 40330306094033.57, 39.19, 0.00, 29555
2, fces, 40378324476659.88, 39.80, 0.00, 30006
2, fces, 40406189317441.01, 40.41, 0.00, 30446
2, fces, 40407114820230.84, 41.02, 0.00, 30895
2, fces, 40518976618043.90, 41.63, 0.00, 31332
2, fces, 40512377194589.49, 42.24, 0.00, 31787
2, fces, 40536798345577.28, 42.85, 0.00, 32226
2, fces, 40551154591507.04, 43.46, 0.00, 32671
2, fces, 40501972230817.39, 44.07, 0.00, 33128
2, fces, 40463524741656.51, 44.68, 0.00, 33587
2, fces, 40477506594214.82, 45.29, 0.00, 34037
2, fces, 40553943975311.32, 45.90, 0.00, 34493
2, fces, 40521763741337.41, 46.51, 0.00, 34957
2, fces, 40481015636872.19, 47.12, 0.00, 35426
2, fces, 40454446987080.61, 47.73, 0.00, 35904
2, fces, 40403791491758.04, 48.34, 0.00, 36388
2, fces, 40395476451903.40, 48.95, 0.00, 36881
2, fces, 40392306938052.36, 49.56, 0.00, 37378
2, fces, 40365499192856.55, 50.17, 0.00, 37855
2, fces, 40378430856573.65, 50.78, 0.00, 38317
2, fces, 40364582156668.59, 51.39, 0.00, 38762
2, fces, 40406858157172.65, 52.00, 0.00, 39204
2, fces, 40420699668380.99, 52.61, 0.00, 39662
2, fces, 40461016903997.73, 53.22, 0.00, 40127
2, fces, 40438828845720.99, 53.83, 0.00, 40571
2, fces, 40469438438434.76, 54.44, 0.00, 41033
2, fces, 40505857715918.12, 55.05, 0.00, 41503
2, fces, 40464420257674.64, 55.66, 0.00, 41997
2, fces, 40485123265405.77, 56.27, 0.00, 42484
2, fces, 40470651359562.40, 56.88, 0.00, 42982
2, fces, 40443533566247.86, 57.49, 0.00, 43487
2, fces, 40439910943095.54, 58.10, 0.00, 43997
2, fces, 40428838483985.90, 58.71, 0.00, 44518
2, fces, 40496633921913.43, 59.32, 0.00, 45042
2, fces, 40497819180279.35, 59.93, 0.00, 45562
3, fces, 70918328390946.16, 0.01, 0.00, 9
3, fces, 43683918322650.45, 0.62, 0.00, 542
3, fces, 43430193837393.78, 1.23, 0.00, 1075
3, fces, 42606667401400.15, 1.84, 0.00, 1613
3, fces, 43119349985330.03, 2.45, 0.00, 2153
3, fces, 42439575596885.00, 3.06, 0.00, 2670
3, fces, 42535696099135.56, 3.67, 0.00, 3164
3, fces, 42974812881800.86, 4.27, 0.00, 3642
3, fces, 42817254977270.18, 4.87, 0.00, 4108
3, fces, 42868616028941.08, 5.47, 0.00, 4557
3, fces, 42593027279127.28, 6.07, 0.00, 5010
3, fces, 42716696636584.04, 6.67, 0.00, 5454
3, fces, 42347316891209.89, 7.27, 0.00, 5901
3, fces, 42269171474680.35, 7.87, 0.00, 6342
3, fces, 42000587397621.99, 8.47, 0.00, 6777
3, fces, 42019772665030.09, 9.07, 0.00, 7224
3, fces, 41825853638573.44, 9.67, 0.00, 7656
3, fces, 41734243969155.37, 10.27, 0.00, 8087
3, fces, 41507694880338.35, 10.87, 0.00, 8528
3, fces, 41670909822881.03, 11.47, 0.00, 8968
3, fces, 41602021558652.49, 12.07, 0.00, 9392
3, fces, 41495931142226.64, 12.67, 0.00, 9831
3, fces, 41534263090817.74, 13.27, 0.00, 10264
3, fces, 41510157184046.65, 13.87, 0.00, 10696
3, fces, 41541976916586.47, 14.47, 0.00, 11127
3, fces, 41615665813433.67, 15.07, 0.00, 11561
3, fces, 41577615613054.26, 15.67, 0.00, 11984
3, fces, 41637819451988.15, 16.28, 0.00, 12421
3, fces, 41677972979839.27, 16.88, 0.00, 12855
3, fces, 41676685528774.79, 17.48, 0.00, 13292
3, fces, 41618009192484.93, 18.08, 0.00, 13724
3, fces, 41589585086597.44, 18.68, 0.00, 14153
3, fces, 41607334237932.01, 19.28, 0.00, 14586
3, fces, 41543470066268.34, 19.88, 0.00, 15009
3, fces, 41525237684556.03, 20.48, 0.00, 15445
3, fces, 41528843481134.86, 21.08, 0.00, 15874
3, fces, 41437052082522.33, 21.68, 0.00, 16307
3, fces, 41345392473546.38, 22.28, 0.00, 16735
3, fces, 41378805832862.56, 22.88, 0.00, 17168
3, fces, 41484838228041.41, 23.48, 0.00, 17593
3, fces, 41507144062469.29, 24.08, 0.00, 18025
3, fces, 41458534259841.00, 24.68, 0.00, 18461
3, fces, 41346223612771.43, 25.28, 0.00, 18898
3, fces, 41362181642679.08, 25.88, 0.00, 19332
3, fces, 41319910306922.38, 26.48, 0.00, 19766
3, fces, 41225152188344.19, 27.08, 0.00, 20212
3, fces, 41247824060823.74, 27.68, 0.00, 20654
3, fces, 41221149488529.19, 28.28, 0.00, 21092
3, fces, 41205171623834.59, 28.88, 0.00, 21535
3, fces, 41200263942485.58, 29.48, 0.00, 21973
3, fces, 41293801241639.86, 30.08, 0.00, 22409
3, fces, 41234369444126.99, 30.68, 0.00, 22851
3, fces, 41211588991548.15, 31.28, 0.00, 23292
3, fces, 41251547255565.55, 31.88, 0.00, 23737
3, fces, 41204471418604.18, 32.49, 0.00, 24180
3, fces, 41204665096719.50, 33.10, 0.00, 24631
3, fces, 41149199174789.37, 33.71, 0.00, 25077
3, fces, 41133212801897.98, 34.32, 0.00, 25516
3, fces, 41213978845251.65, 34.93, 0.00, 25971
3, fces, 41184795158093.88, 35.55, 0.00, 26429
3, fces, 41170764221521.96, 36.16, 0.00, 26877
3, fces, 41185194305270.33, 36.77, 0.00, 27327
3, fces, 41192347597906.97, 37.38, 0.00, 27767
3, fces, 41196354783814.21, 37.99, 0.00, 28218
3, fces, 41178319362483.44, 38.60, 0.00, 28669
3, fces, 41118479476315.39, 39.21, 0.00, 29117
3, fces, 41196670367948.34, 39.82, 0.00, 29573
3, fces, 41193120949895.02, 40.43, 0.00, 30027
3, fces, 41221003850383.55, 41.04, 0.00, 30468
3, fces, 41235275359463.53, 41.65, 0.00, 30915
3, fces, 41258090324463.19, 42.26, 0.00, 31375
3, fces, 41239914713029.65, 42.87, 0.00, 31835
3, fces, 41277869959819.70, 43.48, 0.00, 32309
3, fces, 41281071707870.13, 44.09, 0.00, 32788
3, fces, 41295084485569.22, 44.70, 0.00, 33289
3, fces, 41266703307940.40, 45.31, 0.00, 33782
3, fces, 41300567247610.33, 45.92, 0.00, 34268
3, fces, 41277824291508.16, 46.53, 0.00, 34730
3, fces, 41259131618396.17, 47.14, 0.00, 35179
3, fces, 41242918349933.32, 47.75, 0.00, 35624
3, fces, 41238126975999.57, 48.36, 0.00, 36076
3, fces, 41291686267907.01, 48.97, 0.00, 36541
3, fces, 41289065201789.09, 49.58, 0.00, 36986
3, fces, 41329293823554.93, 50.19, 0.00, 37440
3, fces, 41340976393910.16, 50.80, 0.00, 37896
3, fces, 41362042910419.77, 51.41, 0.00, 38371
3, fces, 41430202760417.73, 52.02, 0.00, 38868
3, fces, 41443267725988.35, 52.63, 0.00, 39356
3, fces, 41416866394308.82, 53.24, 0.00, 39867
3, fces, 41425364858384.44, 53.85, 0.00, 40377
3, fces, 41428048417326.85, 54.46, 0.00, 40890
3, fces, 41411625222057.39, 55.07, 0.00, 41408
3, fces, 41407775754597.58, 55.68, 0.00, 41931
3, fces, 41395713444473.87, 56.29, 0.00, 42458
3, fces, 41387729726955.03, 56.90, 0.00, 42999
3, fces, 41419831586573.83, 57.51, 0.00, 43536
3, fces, 41452649208339.80, 58.12, 0.00, 44061
3, fces, 41445204269864.82, 58.73, 0.00, 44567
3, fces, 41398562911797.98, 59.34, 0.00, 45062
3, fces, 41406468393210.17, 59.95, 0.00, 45538
4, fces, 44667598740112.18, 0.01, 0.00, 9
4, fces, 37888007071949.02, 0.62, 0.00, 494
4, fces, 38853021800726.91, 1.23, 0.00, 954
4, fces, 39376457300237.16, 1.84, 0.00, 1429
4, fces, 39352802250090.39, 2.45, 0.00, 1880
4, fces, 39540667091725.29, 3.06, 0.00, 2329
4, fces, 39831887910075.24, 3.67, 0.00, 2776
4, fces, 39879085325032.17, 4.27, 0.00, 3216
4, fces, 39921369253140.52, 4.87, 0.00, 3655
4, fces, 40003968781753.13, 5.47, 0.00, 4095
4, fces, 39841621169276.42, 6.07, 0.00, 4520
4, fces, 39726526285380.56, 6.67, 0.00, 4953
4, fces, 39756524343674.13, 7.27, 0.00, 5388
4, fces, 39941601985321.90, 7.87, 0.00, 5818
4, fces, 40010772915698.02, 8.47, 0.00, 6247
4, fces, 40244801169680.23, 9.07, 0.00, 6678
4, fces, 40396500891138.22, 9.67, 0.00, 7108
4, fces, 40342256988659.91, 10.27, 0.00, 7541
4, fces, 40482824401190.73, 10.87, 0.00, 7974
4, fces, 40611141860515.94, 11.47, 0.00, 8403
4, fces, 40759782886121.50, 12.07, 0.00, 8838
4, fces, 40806803162113.47, 12.67, 0.00, 9266
4, fces, 40935918089093.82, 13.27, 0.00, 9693
4, fces, 41051758732023.71, 13.87, 0.00, 10127
4, fces, 40993846965238.98, 14.47, 0.00, 10558
4, fces, 40980463863076.32, 15.07, 0.00, 10982
4, fces, 40803913359171.96, 15.67, 0.00, 11411
4, fces, 40943036489954.25, 16.27, 0.00, 11846
4, fces, 40898282160975.81, 16.87, 0.00, 12271
4, fces, 40963998413822.62, 17.47, 0.00, 12704
4, fces, 40940326692127.56, 18.07, 0.00, 13126
4, fces, 41196600282064.29, 18.67, 0.00, 13563
4, fces, 41119070218195.03, 19.27, 0.00, 13996
4, fces, 41001089737904.84, 19.87, 0.00, 14428
4, fces, 41170014074992.92, 20.47, 0.00, 14857
4, fces, 41099670978895.72, 21.07, 0.00, 15286
4, fces, 41075496497567.72, 21.67, 0.00, 15723
4, fces, 41171182822628.36, 22.27, 0.00, 16162
4, fces, 41113130023476.49, 22.87, 0.00, 16604
4, fces, 41079227140851.53, 23.47, 0.00, 17042
4, fces, 41093130061284.04, 24.07, 0.00, 17484
4, fces, 41052947965116.66, 24.67, 0.00, 17932
4, fces, 41041119470481.94, 25.27, 0.00, 18368
4, fces, 40984129926330.45, 25.87, 0.00, 18803
4, fces, 40957710243088.23, 26.47, 0.00, 19249
4, fces, 40939629831540.20, 27.07, 0.00, 19690
4, fces, 40912345678450.12, 27.67, 0.00, 20136
4, fces, 40962858854753.83, 28.27, 0.00, 20577
4, fces, 40973583257072.78, 28.87, 0.00, 21015
4, fces, 40940537932077.83, 29.47, 0.00, 21456
4, fces, 40987013417973.27, 30.07, 0.00, 21895
4, fces, 40958289612604.12, 30.67, 0.00, 22329
4, fces, 40903402103850.10, 31.27, 0.00, 22778
4, fces, 40952978718862.77, 31.87, 0.00, 23217
4, fces, 40985680092282.96, 32.48, 0.00, 23663
4, fces, 41024052308900.46, 33.09, 0.00, 24097
4, fces, 41010200164432.15, 33.70, 0.00, 24539
4, fces, 41050531083271.49, 34.31, 0.00, 24987
4, fces, 41086602698329.13, 34.92, 0.00, 25436
4, fces, 41055038271232.10, 35.53, 0.00, 25893
4, fces, 41065013151429.93, 36.14, 0.00, 26344
4, fces, 41065080554345.22, 36.75, 0.00, 26784
4, fces, 41002584316331.72, 37.36, 0.00, 27237
4, fces, 40978808896932.83, 37.97, 0.00, 27700
4, fces, 41005188147236.96, 38.58, 0.00, 28170
4, fces, 40981220655492.27, 39.19, 0.00, 28652
4, fces, 40953517546541.31, 39.80, 0.00, 29132
4, fces, 40957893974817.41, 40.41, 0.00, 29627
4, fces, 40978524145381.03, 41.02, 0.00, 30130
4, fces, 40952615730422.23, 41.63, 0.00, 30604
4, fces, 40977250177006.00, 42.24, 0.00, 31076
4, fces, 40952944963602.07, 42.85, 0.00, 31518
4, fces, 40937952673383.95, 43.46, 0.00, 31967
4, fces, 41004366016137.02, 44.07, 0.00, 32424
4, fces, 41038366895349.56, 44.68, 0.00, 32893
4, fces, 41059478659330.27, 45.29, 0.00, 33335
4, fces, 41054313836660.64, 45.90, 0.00, 33788
4, fces, 40990128391485.66, 46.51, 0.00, 34274
4, fces, 40932169551244.86, 47.12, 0.00, 34749
4, fces, 40885170235120.23, 47.74, 0.00, 35249
4, fces, 40875256932817.41, 48.35, 0.00, 35752
4, fces, 40908578566698.84, 48.96, 0.00, 36260
4, fces, 40916198974961.42, 49.57, 0.00, 36771
4, fces, 40902831820162.35, 50.18, 0.00, 37295
4, fces, 40867520941927.55, 50.79, 0.00, 37823
4, fces, 40859672133008.88, 51.40, 0.00, 38351
4, fces, 40881335074775.88, 52.01, 0.00, 38883
4, fces, 40861544530274.46, 52.62, 0.00, 39426
4, fces, 40834405538984.55, 53.23, 0.00, 39976
4, fces, 40866521330681.49, 53.84, 0.00, 40493
4, fces, 40849444999775.82, 54.45, 0.00, 41005
4, fces, 40814389491292.56, 55.06, 0.00, 41501
4, fces, 40826167506289.11, 55.67, 0.00, 41974
4, fces, 40833805594659.21, 56.28, 0.00, 42449
4, fces, 40835981983834.29, 56.89, 0.00, 42914
4, fces, 40842866168676.45, 57.50, 0.00, 43373
4, fces, 40826553392575.90, 58.11, 0.00, 43831
4, fces, 40792894516216.21, 58.72, 0.00, 44278
4, fces, 40774756663129.48, 59.33, 0.00, 44721
4, fces, 40750859334119.94, 59.94, 0.00, 45168
5, fces, 64581435273383.96, 0.01, 0.00, 7
5, fces, 38221636042018.15, 0.62, 0.00, 447
5, fces, 38466043437621.63, 1.23, 0.00, 886
5, fces, 39766314347162.48, 1.84, 0.00, 1325
5, fces, 40826420076168.12, 2.45, 0.00, 1769
5, fces, 41347693034304.44, 3.06, 0.00, 2204
5, fces, 41477955510819.00, 3.67, 0.00, 2648
5, fces, 41164084682413.54, 4.27, 0.00, 3068
5, fces, 41284201888520.97, 4.87, 0.00, 3503
5, fces, 41126171124389.62, 5.47, 0.00, 3932
5, fces, 41268116049047.14, 6.07, 0.00, 4361
5, fces, 41302017174475.58, 6.67, 0.00, 4794
5, fces, 41402836816238.17, 7.27, 0.00, 5234
5, fces, 41291126678642.63, 7.87, 0.00, 5656
5, fces, 41440674249962.87, 8.47, 0.00, 6086
5, fces, 41342313449307.33, 9.07, 0.00, 6516
5, fces, 41356877458989.82, 9.67, 0.00, 6947
5, fces, 41270522444088.26, 10.27, 0.00, 7378
5, fces, 41093458943760.32, 10.87, 0.00, 7822
5, fces, 40972619731445.66, 11.47, 0.00, 8251
5, fces, 41101276247148.43, 12.07, 0.00, 8678
5, fces, 41227753402615.52, 12.67, 0.00, 9110
5, fces, 41182479406983.64, 13.27, 0.00, 9539
5, fces, 41073723771250.38, 13.87, 0.00, 9972
5, fces, 41203879162213.13, 14.47, 0.00, 10409
5, fces, 41172329460896.31, 15.07, 0.00, 10851
5, fces, 41279240328755.71, 15.67, 0.00, 11285
5, fces, 41159648116966.24, 16.27, 0.00, 11719
5, fces, 40970341419100.52, 16.87, 0.00, 12156
5, fces, 41074954426805.94, 17.47, 0.00, 12599
5, fces, 41205753480422.60, 18.07, 0.00, 13028
5, fces, 41100671958349.14, 18.67, 0.00, 13464
5, fces, 41078814949905.63, 19.27, 0.00, 13907
5, fces, 41035329862697.88, 19.87, 0.00, 14353
5, fces, 40933799742976.18, 20.47, 0.00, 14798
5, fces, 40733392670687.62, 21.07, 0.00, 15239
5, fces, 40716713476366.61, 21.67, 0.00, 15678
5, fces, 40713174462269.81, 22.27, 0.00, 16123
5, fces, 40748300668463.53, 22.87, 0.00, 16560
5, fces, 40804122065691.22, 23.47, 0.00, 17007
5, fces, 40902669002990.85, 24.07, 0.00, 17440
5, fces, 40892993746797.80, 24.67, 0.00, 17881
5, fces, 40780686147347.68, 25.27, 0.00, 18318
5, fces, 40756417765820.25, 25.87, 0.00, 18749
5, fces, 40805793505561.64, 26.47, 0.00, 19186
5, fces, 40845158441363.98, 27.07, 0.00, 19631
5, fces, 40892572021311.02, 27.67, 0.00, 20065
5, fces, 40981967895871.56, 28.27, 0.00, 20511
5, fces, 41028412879869.47, 28.87, 0.00, 20965
5, fces, 41043210925629.69, 29.47, 0.00, 21406
5, fces, 40951088491732.38, 30.07, 0.00, 21851
5, fces, 40936239071268.99, 30.67, 0.00, 22316
5, fces, 40957047254717.88, 31.27, 0.00, 22760
5, fces, 40940034812935.23, 31.87, 0.00, 23202
5, fces, 40898148910145.69, 32.48, 0.00, 23661
5, fces, 40898950166725.75, 33.09, 0.00, 24108
5, fces, 40948060644150.00, 33.70, 0.00, 24564
5, fces, 40968633053267.77, 34.31, 0.00, 25052
5, fces, 40918985130405.60, 34.92, 0.00, 25534
5, fces, 40908731795840.81, 35.53, 0.00, 26019
5, fces, 40895384884049.54, 36.14, 0.00, 26515
5, fces, 40834726463646.81, 36.75, 0.00, 27013
5, fces, 40864955807694.67, 37.37, 0.00, 27487
5, fces, 40811074890475.28, 37.98, 0.00, 27944
5, fces, 40782509020036.27, 38.59, 0.00, 28391
5, fces, 40758423960497.86, 39.20, 0.00, 28842
5, fces, 40736469044331.28, 39.81, 0.00, 29305
5, fces, 40715954809915.02, 40.42, 0.00, 29761
5, fces, 40733467563265.34, 41.03, 0.00, 30207
5, fces, 40762920052950.18, 41.64, 0.00, 30660
5, fces, 40771453470455.18, 42.25, 0.00, 31138
5, fces, 40791045742645.28, 42.86, 0.00, 31617
5, fces, 40781296254656.97, 43.47, 0.00, 32105
