exp_rep, bfly, algo, time, iterations
10, fes, 40525271813794.02, 10.27, 9345
10, fes, 40317936157077.16, 10.87, 9911
10, fes, 40159769249875.93, 11.47, 10471
10, fes, 40172221847306.15, 12.07, 11042
10, fes, 40219674545703.52, 12.67, 11609
10, fes, 40218606038614.76, 13.27, 12181
10, fes, 40166742008423.40, 13.87, 12753
10, fes, 40287216735649.97, 14.47, 13324
10, fes, 40275293891828.36, 15.07, 13899
10, fes, 40166609312298.26, 15.67, 14472
10, fes, 40039024920735.83, 16.27, 15046
10, fes, 40164149766484.68, 16.87, 15624
10, fes, 40132135788779.43, 17.47, 16192
10, fes, 40076570256906.54, 18.07, 16764
10, fes, 39973538565529.18, 18.67, 17338
10, fes, 40039105339167.41, 19.27, 17915
10, fes, 39959033263087.13, 19.87, 18492
10, fes, 39993390428468.92, 20.47, 19067
10, fes, 40156380197785.00, 21.07, 19646
10, fes, 40112966327651.05, 21.67, 20213
10, fes, 40337792991931.25, 22.27, 20796
10, fes, 40486365438872.66, 22.87, 21383
10, fes, 40395824306246.80, 23.47, 21953
10, fes, 40400731359399.62, 24.07, 22525
10, fes, 40489554290835.45, 24.67, 23104
10, fes, 40458308685979.29, 25.27, 23675
10, fes, 40454445707479.14, 25.87, 24256
10, fes, 40521464855267.70, 26.47, 24839
10, fes, 40557798614786.30, 27.07, 25415
10, fes, 40524190882401.68, 27.67, 25988
10, fes, 40524045799511.09, 28.27, 26567
10, fes, 40537718502268.38, 28.87, 27149
10, fes, 40572633952935.30, 29.47, 27721
10, fes, 40632914207223.75, 30.07, 28289
10, fes, 40609047019821.72, 30.67, 28833
10, fes, 40598717526119.40, 31.27, 29371
10, fes, 40558455065957.59, 31.87, 29890
10, fes, 40546444898371.06, 32.48, 30423
10, fes, 40558301397693.93, 33.09, 30945
10, fes, 40517746360383.69, 33.70, 31454
10, fes, 40580418637552.75, 34.31, 31957
10, fes, 40635920319542.47, 34.92, 32463
10, fes, 40632808821624.11, 35.53, 32960
10, fes, 40670507330457.10, 36.14, 33447
10, fes, 40665911141711.49, 36.75, 33939
10, fes, 40624305485926.72, 37.36, 34421
10, fes, 40621768579582.88, 37.97, 34900
10, fes, 40547653766255.95, 38.58, 35381
10, fes, 40554103890835.37, 39.19, 35868
10, fes, 40524542424076.36, 39.80, 36347
10, fes, 40579454507745.71, 40.41, 36821
10, fes, 40671583895130.29, 41.02, 37293
10, fes, 40702760124765.78, 41.63, 37763
10, fes, 40665892808534.49, 42.24, 38225
10, fes, 40698229365339.02, 42.85, 38697
10, fes, 40667414456515.44, 43.46, 39160
10, fes, 40689655430645.00, 44.07, 39630
10, fes, 40726348770859.82, 44.68, 40092
10, fes, 40740891556072.96, 45.29, 40554
10, fes, 40785902625270.57, 45.90, 41011
10, fes, 40733387259837.38, 46.51, 41473
10, fes, 40738850684064.05, 47.12, 41930
10, fes, 40769135453523.15, 47.73, 42389
10, fes, 40765434056535.32, 48.34, 42841
10, fes, 40780868743746.60, 48.95, 43292
10, fes, 40749005156387.91, 49.56, 43742
10, fes, 40751749667941.45, 50.17, 44191
10, fes, 40723720832390.99, 50.78, 44641
10, fes, 40695029667259.24, 51.39, 45096
10, fes, 40680945862530.55, 52.00, 45548
10, fes, 40689578068031.98, 52.61, 46000
10, fes, 40706401841907.26, 53.22, 46454
10, fes, 40655954572776.52, 53.83, 46907
10, fes, 40727608348691.81, 54.44, 47357
10, fes, 40707600866502.89, 55.05, 47809
10, fes, 40714455816076.12, 55.66, 48261
10, fes, 40704465398486.03, 56.27, 48707
10, fes, 40685034301610.53, 56.88, 49161
10, fes, 40649548454193.49, 57.49, 49611
10, fes, 40595842391030.63, 58.10, 50068
10, fes, 40629494511991.03, 58.71, 50523
10, fes, 40580238358351.36, 59.32, 50972
10, fes, 40572232704974.18, 59.93, 51421
11, fes, 38014228837133.66, 0.01, 7
11, fes, 38741548384327.36, 0.62, 472
11, fes, 37484476055283.28, 1.23, 914
11, fes, 38092390084165.67, 1.84, 1359
11, fes, 38346036511189.52, 2.45, 1823
11, fes, 38965994225207.46, 3.06, 2294
11, fes, 39269379544066.64, 3.67, 2780
11, fes, 39127263246243.47, 4.27, 3268
11, fes, 39198875574705.90, 4.87, 3766
11, fes, 39109830792191.08, 5.47, 4260
11, fes, 40372441241233.71, 6.07, 4753
11, fes, 40501154841002.05, 6.67, 5264
11, fes, 40544671645833.40, 7.27, 5779
11, fes, 40691734675388.68, 7.87, 6306
11, fes, 40462054320022.77, 8.47, 6841
11, fes, 40411795044599.53, 9.07, 7373
11, fes, 40464264983345.56, 9.67, 7904
11, fes, 40453298813824.39, 10.27, 8448
11, fes, 40580629991042.05, 10.87, 8993
11, fes, 40705050651437.13, 11.47, 9540
11, fes, 40820347447710.16, 12.07, 10082
11, fes, 40729490659514.96, 12.67, 10638
11, fes, 40600190642070.73, 13.27, 11215
11, fes, 40576076732999.46, 13.87, 11781
11, fes, 40722536670956.19, 14.47, 12341
11, fes, 40727375798380.83, 15.07, 12899
11, fes, 40725470626478.06, 15.67, 13458
11, fes, 40691155304305.20, 16.27, 14020
11, fes, 40546575046232.07, 16.87, 14587
11, fes, 40760709418553.65, 17.47, 15148
11, fes, 40817108614859.00, 18.07, 15717
11, fes, 40848014304975.28, 18.67, 16282
11, fes, 40809115104571.83, 19.27, 16848
11, fes, 40767393467685.98, 19.87, 17415
11, fes, 40833026733257.79, 20.47, 17983
11, fes, 40792311496932.11, 21.07, 18557
11, fes, 40782737477527.17, 21.67, 19129
11, fes, 40776834931238.72, 22.27, 19693
11, fes, 40827940832041.00, 22.87, 20265
11, fes, 40773139271663.78, 23.47, 20838
11, fes, 40649559367171.77, 24.07, 21417
11, fes, 40707715187708.60, 24.67, 21983
11, fes, 40709480008211.09, 25.27, 22554
11, fes, 40707913669957.37, 25.87, 23131
11, fes, 40700438660513.10, 26.47, 23703
11, fes, 40746867709890.49, 27.07, 24284
11, fes, 40749695062549.41, 27.67, 24858
11, fes, 40907433235058.76, 28.27, 25429
11, fes, 40882737705707.05, 28.87, 26010
11, fes, 40920600361478.01, 29.47, 26580
11, fes, 40931313294872.35, 30.07, 27165
11, fes, 40916955265079.52, 30.67, 27745
11, fes, 40875638552785.43, 31.27, 28327
11, fes, 40806095056716.26, 31.87, 28900
11, fes, 40806846433274.23, 32.48, 29484
11, fes, 40786551492623.76, 33.09, 30078
11, fes, 40704781313033.44, 33.70, 30664
11, fes, 40648007391590.89, 34.31, 31249
11, fes, 40707956979554.35, 34.92, 31839
11, fes, 40690293891159.92, 35.53, 32423
11, fes, 40751095473091.28, 36.14, 33011
11, fes, 40653213815233.40, 36.75, 33582
11, fes, 40590495200127.65, 37.36, 34142
11, fes, 40598162883319.58, 37.97, 34675
11, fes, 40546904207267.64, 38.58, 35207
11, fes, 40448448177599.57, 39.19, 35731
11, fes, 40358729466770.09, 39.80, 36257
11, fes, 40405251947960.83, 40.41, 36764
11, fes, 40407632464998.69, 41.02, 37269
11, fes, 40415823628181.82, 41.63, 37767
11, fes, 40388286427324.93, 42.24, 38263
11, fes, 40484998010013.03, 42.85, 38760
11, fes, 40527002105245.21, 43.46, 39258
11, fes, 40543459105923.36, 44.07, 39739
11, fes, 40534551642371.49, 44.68, 40226
11, fes, 40498562858858.10, 45.29, 40698
11, fes, 40548186958703.07, 45.90, 41185
11, fes, 40595876240761.17, 46.51, 41665
11, fes, 40554977630741.27, 47.12, 42136
11, fes, 40548961880452.04, 47.73, 42608
11, fes, 40587145514184.78, 48.34, 43081
11, fes, 40587148252721.67, 48.95, 43545
11, fes, 40604102801315.03, 49.56, 44008
11, fes, 40634211682485.00, 50.17, 44469
11, fes, 40626526700237.79, 50.78, 44937
11, fes, 40645895920866.12, 51.39, 45400
11, fes, 40609897840862.65, 52.00, 45869
11, fes, 40575203931751.92, 52.61, 46329
11, fes, 40671337636203.92, 53.22, 46788
11, fes, 40638534001385.12, 53.83, 47246
11, fes, 40604340773184.02, 54.44, 47708
11, fes, 40624586019397.71, 55.05, 48174
11, fes, 40588068798999.97, 55.66, 48624
11, fes, 40612084409390.32, 56.27, 49072
11, fes, 40588000710176.18, 56.88, 49523
11, fes, 40575252557780.79, 57.49, 49971
11, fes, 40551154976522.48, 58.10, 50425
11, fes, 40523329015698.92, 58.71, 50872
11, fes, 40505073292503.27, 59.32, 51325
11, fes, 40475090066891.59, 59.93, 51778
12, fes, 80562981650605.22, 0.01, 3
12, fes, 36613867716889.79, 0.62, 453
12, fes, 39503835216683.63, 1.23, 911
12, fes, 40361142927064.24, 1.84, 1360
12, fes, 41412791344548.50, 2.45, 1817
12, fes, 41367422666500.53, 3.06, 2266
12, fes, 41687436805636.82, 3.67, 2718
12, fes, 41624685360383.63, 4.27, 3161
12, fes, 40809212453590.18, 4.87, 3611
12, fes, 41262587583860.04, 5.47, 4053
12, fes, 41583662434109.13, 6.07, 4499
12, fes, 41354960525725.45, 6.67, 4942
12, fes, 40941874488674.28, 7.27, 5385
12, fes, 41264211576917.92, 7.87, 5830
12, fes, 41337443454081.71, 8.47, 6277
12, fes, 41446239835790.52, 9.07, 6721
12, fes, 41404822338800.56, 9.67, 7186
12, fes, 41565716951483.80, 10.27, 7658
12, fes, 41557509531288.27, 10.87, 8137
12, fes, 41269018833494.19, 11.47, 8630
12, fes, 41240914611126.30, 12.07, 9132
12, fes, 41375699594956.60, 12.67, 9638
12, fes, 41568277285119.71, 13.27, 10144
12, fes, 41400671481155.77, 13.87, 10666
12, fes, 41303193060054.84, 14.47, 11197
12, fes, 41179441473382.79, 15.07, 11730
12, fes, 40973342573319.49, 15.67, 12261
12, fes, 40964257506320.86, 16.27, 12794
12, fes, 41041551257874.06, 16.87, 13336
12, fes, 41224038027535.12, 17.47, 13885
12, fes, 41259258500471.92, 18.07, 14426
12, fes, 41114213307741.44, 18.67, 14976
12, fes, 41131508437923.38, 19.27, 15527
12, fes, 41186712536130.26, 19.87, 16075
12, fes, 41134541337082.21, 20.47, 16632
12, fes, 41227381994597.00, 21.07, 17193
12, fes, 41326052742319.80, 21.67, 17745
12, fes, 41211928389712.22, 22.27, 18307
12, fes, 41136217881510.45, 22.87, 18873
12, fes, 41117258958313.81, 23.47, 19436
12, fes, 41219188030720.88, 24.07, 20000
12, fes, 41269655104242.47, 24.67, 20564
12, fes, 41344199323019.52, 25.27, 21125
12, fes, 41425641074715.87, 25.87, 21695
12, fes, 41370463627244.43, 26.47, 22264
12, fes, 41367997309543.77, 27.07, 22838
12, fes, 41311301683058.45, 27.67, 23407
12, fes, 41216632443255.39, 28.27, 23979
12, fes, 41216545122781.83, 28.87, 24545
12, fes, 41260681600245.91, 29.47, 25112
12, fes, 41284489995297.22, 30.07, 25691
12, fes, 41255427087249.32, 30.67, 26262
12, fes, 41214029253012.64, 31.27, 26834
12, fes, 41253255754269.65, 31.87, 27411
12, fes, 41318093687815.00, 32.48, 27991
12, fes, 41230686793324.24, 33.09, 28574
12, fes, 41245463576307.93, 33.70, 29161
12, fes, 41256964443741.46, 34.31, 29751
12, fes, 41143147459551.95, 34.92, 30338
12, fes, 41154598545651.82, 35.53, 30920
12, fes, 41135436507855.97, 36.14, 31506
12, fes, 41147038973937.64, 36.75, 32098
12, fes, 41141855069561.82, 37.36, 32681
12, fes, 41122770582013.26, 37.97, 33269
12, fes, 41051536829133.46, 38.58, 33854
12, fes, 41083345367408.01, 39.19, 34447
12, fes, 41069784097885.44, 39.80, 35041
12, fes, 41120263064131.75, 40.41, 35626
12, fes, 41090198258900.01, 41.02, 36220
12, fes, 41073435843176.62, 41.63, 36803
12, fes, 41084001493776.18, 42.24, 37395
12, fes, 41103816619219.77, 42.85, 37977
12, fes, 41154398573504.18, 43.46, 38547
12, fes, 41125675970756.66, 44.07, 39101
12, fes, 41145894791771.79, 44.68, 39643
12, fes, 41097146805647.26, 45.29, 40166
12, fes, 40997430543931.40, 45.90, 40692
12, fes, 41020557253411.48, 46.51, 41202
12, fes, 40972046834423.34, 47.12, 41713
12, fes, 40946957439504.23, 47.73, 42215
12, fes, 40934323194593.38, 48.34, 42709
12, fes, 40895410045608.06, 48.95, 43204
12, fes, 40866308871618.44, 49.56, 43694
12, fes, 40843679238166.58, 50.17, 44186
12, fes, 40790777767866.03, 50.78, 44666
12, fes, 40796930267361.50, 51.39, 45148
12, fes, 40781894874374.69, 52.00, 45628
12, fes, 40814833672938.99, 52.61, 46114
12, fes, 40849852906339.18, 53.22, 46591
12, fes, 40788515819944.93, 53.83, 47065
12, fes, 40830848076772.39, 54.44, 47537
12, fes, 40907153271839.25, 55.05, 48003
12, fes, 40923905363475.46, 55.66, 48485
12, fes, 40926271647689.56, 56.27, 48945
12, fes, 40948181789357.21, 56.88, 49411
12, fes, 40949246042581.33, 57.49, 49877
12, fes, 40956300858097.75, 58.10, 50333
12, fes, 40970240019656.67, 58.71, 50795
12, fes, 40983423747325.94, 59.32, 51254
12, fes, 40999737475189.58, 59.93, 51711
13, fes, 131412641851058.91, 0.01, 8
13, fes, 41353396636848.08, 0.62, 468
13, fes, 38451821021865.29, 1.23, 917
13, fes, 38630074442943.85, 1.84, 1370
13, fes, 39250163290816.82, 2.45, 1819
13, fes, 40162728129960.49, 3.06, 2268
13, fes, 39513889184918.74, 3.67, 2724
13, fes, 40055267574119.55, 4.27, 3164
13, fes, 39485510493911.74, 4.87, 3609
13, fes, 40150854769007.40, 5.47, 4053
13, fes, 40451475853678.00, 6.07, 4502
13, fes, 40495057313708.75, 6.68, 4948
13, fes, 40801550521153.51, 7.28, 5400
13, fes, 40628393402715.27, 7.88, 5851
13, fes, 40555748779412.63, 8.48, 6294
13, fes, 40206124407581.24, 9.08, 6739
13, fes, 40317722983397.24, 9.68, 7184
13, fes, 40366285550656.19, 10.28, 7624
13, fes, 40280290362204.69, 10.88, 8071
13, fes, 40443622557361.43, 11.48, 8515
13, fes, 40297883145021.93, 12.08, 8957
13, fes, 40155722384481.29, 12.68, 9404
13, fes, 39999006015621.44, 13.28, 9841
13, fes, 40169930255109.36, 13.88, 10287
13, fes, 40239551085239.36, 14.48, 10728
13, fes, 40060284387638.15, 15.08, 11172
13, fes, 40041993472461.45, 15.68, 11619
13, fes, 40098708954046.99, 16.28, 12076
13, fes, 40174222327091.79, 16.88, 12543
13, fes, 40294005598711.17, 17.48, 13020
13, fes, 40380172454347.07, 18.08, 13510
13, fes, 40326090066518.76, 18.68, 14001
13, fes, 40457214590012.72, 19.28, 14500
13, fes, 40577416503221.51, 19.88, 15010
13, fes, 40636745579475.44, 20.48, 15527
13, fes, 40542367953500.61, 21.08, 16047
13, fes, 40598842744564.37, 21.68, 16571
13, fes, 40449431778045.51, 22.28, 17104
13, fes, 40438217856817.83, 22.88, 17643
13, fes, 40528953685808.75, 23.48, 18173
13, fes, 40581202644847.31, 24.08, 18724
13, fes, 40533667419054.90, 24.68, 19263
13, fes, 40553207697087.22, 25.28, 19814
13, fes, 40673695975467.74, 25.88, 20365
13, fes, 40627442598406.95, 26.48, 20909
13, fes, 40536402849502.76, 27.08, 21466
13, fes, 40494144674537.87, 27.68, 22018
13, fes, 40450727959450.88, 28.28, 22580
13, fes, 40544346579914.23, 28.88, 23139
13, fes, 40617490291481.49, 29.48, 23705
13, fes, 40640890574607.62, 30.08, 24265
13, fes, 40707330790778.10, 30.68, 24823
13, fes, 40798541516516.83, 31.28, 25398
13, fes, 40688363779710.33, 31.88, 25959
13, fes, 40580240733785.34, 32.49, 26539
13, fes, 40705361040950.32, 33.10, 27121
13, fes, 40700149302850.39, 33.71, 27691
13, fes, 40632735394158.96, 34.32, 28268
13, fes, 40670698889720.33, 34.93, 28848
13, fes, 40716732610169.94, 35.54, 29428
13, fes, 40684965985539.98, 36.15, 30018
13, fes, 40712449817413.99, 36.76, 30594
13, fes, 40794688738635.72, 37.37, 31172
13, fes, 40727357481002.19, 37.98, 31758
13, fes, 40678973129127.18, 38.59, 32339
13, fes, 40727688557799.71, 39.20, 32921
13, fes, 40672808366291.60, 39.81, 33509
13, fes, 40623247136577.26, 40.42, 34100
13, fes, 40730442049754.72, 41.03, 34677
13, fes, 40729368183541.49, 41.64, 35263
13, fes, 40794147898847.96, 42.25, 35853
13, fes, 40725785404636.09, 42.86, 36437
13, fes, 40707052198088.74, 43.47, 37025
13, fes, 40702706429089.65, 44.08, 37603
13, fes, 40700570157030.27, 44.69, 38191
13, fes, 40764972134622.88, 45.30, 38789
13, fes, 40843242811673.79, 45.91, 39369
13, fes, 40877434657308.47, 46.52, 39960
13, fes, 40886934270134.44, 47.13, 40542
13, fes, 40897631069515.03, 47.74, 41128
13, fes, 40888315445839.87, 48.35, 41719
13, fes, 40953045106378.59, 48.96, 42300
13, fes, 40931858305706.84, 49.57, 42885
13, fes, 40989077517539.71, 50.18, 43465
13, fes, 40962699002112.06, 50.79, 44020
13, fes, 40981224662203.54, 51.40, 44559
13, fes, 40928731441711.76, 52.01, 45084
13, fes, 40971763475495.19, 52.62, 45608
13, fes, 40972357734882.89, 53.23, 46119
13, fes, 40925287045600.42, 53.84, 46623
13, fes, 40936582643743.36, 54.45, 47131
13, fes, 40964009726414.52, 55.06, 47626
13, fes, 40906511129722.44, 55.67, 48126
13, fes, 40877800666072.78, 56.29, 48624
13, fes, 40927427998705.87, 56.90, 49115
13, fes, 40897278538382.61, 57.51, 49607
13, fes, 40872234552549.70, 58.12, 50084
13, fes, 40896558187798.88, 58.73, 50562
13, fes, 40945469917493.42, 59.34, 51044
13, fes, 40889595526525.67, 59.95, 51515
