exp_rep, bfly, algo, time, preprocess_time, iterations
2, pcs, 101527539689082.56, 31.87, 0.00, 5389847
2, pcs, 101519754035401.70, 32.48, 0.00, 5496040
2, pcs, 101518589476536.77, 33.09, 0.00, 5602638
2, pcs, 101519474181896.81, 33.70, 0.00, 5709875
2, pcs, 101509445186942.79, 34.31, 0.00, 5827062
2, pcs, 101503389902611.44, 34.92, 0.00, 5930850
2, pcs, 101487931603922.94, 35.53, 0.00, 6055535
2, pcs, 101493665134741.16, 36.14, 0.00, 6164378
2, pcs, 101498468302677.91, 36.75, 0.00, 6276786
2, pcs, 101493661045493.96, 37.36, 0.00, 6382865
2, pcs, 101491353560403.89, 37.97, 0.00, 6494040
2, pcs, 101504204852730.81, 38.58, 0.00, 6609657
2, pcs, 101500288972127.48, 39.19, 0.00, 6720459
2, pcs, 101503450091371.38, 39.80, 0.00, 6837220
2, pcs, 101501661155737.72, 40.41, 0.00, 6951168
2, pcs, 101506921695160.14, 41.02, 0.00, 7060086
2, pcs, 101499486848051.24, 41.63, 0.00, 7173608
2, pcs, 101501306485005.24, 42.24, 0.00, 7285712
2, pcs, 101513829829050.37, 42.85, 0.00, 7404283
2, pcs, 101522358209446.29, 43.46, 0.00, 7526249
2, pcs, 101524741573362.06, 44.07, 0.00, 7631111
2, pcs, 101524720706424.39, 44.68, 0.00, 7749635
2, pcs, 101520380049672.89, 45.29, 0.00, 7863766
2, pcs, 101519224597322.63, 45.90, 0.00, 7973934
2, pcs, 101513636934218.65, 46.51, 0.00, 8077780
2, pcs, 101510793638041.47, 47.12, 0.00, 8193085
2, pcs, 101505066673550.90, 47.73, 0.00, 8299893
2, pcs, 101505871837224.28, 48.34, 0.00, 8412089
2, pcs, 101511199118634.84, 48.95, 0.00, 8513302
2, pcs, 101506672858083.37, 49.56, 0.00, 8611524
2, pcs, 101510925671965.74, 50.17, 0.00, 8729151
2, pcs, 101510599970393.74, 50.78, 0.00, 8832043
2, pcs, 101507999934702.14, 51.39, 0.00, 8933223
2, pcs, 101505716862795.79, 52.00, 0.00, 9039673
2, pcs, 101507400930000.23, 52.61, 0.00, 9150028
2, pcs, 101511743112476.22, 53.22, 0.00, 9255580
2, pcs, 101509755675078.03, 53.83, 0.00, 9364040
2, pcs, 101506603312693.38, 54.44, 0.00, 9466111
2, pcs, 101505786238733.61, 55.05, 0.00, 9576150
2, pcs, 101508417353853.11, 55.66, 0.00, 9671384
2, pcs, 101502126094562.40, 56.27, 0.00, 9776657
2, pcs, 101497667472542.31, 56.88, 0.00, 9877118
2, pcs, 101501750952796.76, 57.49, 0.00, 9979877
2, pcs, 101498533588052.61, 58.10, 0.00, 10083033
2, pcs, 101497371730619.80, 58.71, 0.00, 10182250
2, pcs, 101499765938131.31, 59.32, 0.00, 10269871
2, pcs, 101500142458543.86, 59.93, 0.00, 10354478
3, pcs, 105914591665264.05, 0.01, 0.00, 1623
3, pcs, 101900318897872.63, 0.62, 0.00, 84554
3, pcs, 101296549257440.02, 1.23, 0.00, 158008
3, pcs, 101351557910593.94, 1.84, 0.00, 239194
3, pcs, 101446028732133.79, 2.45, 0.00, 316959
3, pcs, 101495482648943.51, 3.06, 0.00, 405442
3, pcs, 101530198268590.67, 3.67, 0.00, 494877
3, pcs, 101554860062831.49, 4.27, 0.00, 590570
3, pcs, 101617963186437.06, 4.87, 0.00, 680478
3, pcs, 101537384202327.21, 5.47, 0.00, 772260
3, pcs, 101543769687025.36, 6.07, 0.00, 868757
